"Time","Weight","Concentration"
9,52,33.7235608280857
10,52,29.9169009701969
11,52,26.5399305910536
12,52,23.5441470518497
13,52,20.8865226115544
14,52,18.5288864294916
15,52,16.4373763264486
16,52,14.5819524300849
17,52,12.9359657192445
18,52,11.4757752702732
19,52,10.1804087079402
20,52,9.03126098409896
21,52,8.01182715771443
22,52,7.10746533824087
23,52,6.30518638755885
24,52,5.59346736001067
25,52,4.96208600101636
26,52,4.40197392721276
27,52,3.90508637937592
28,52,3.46428667741863
29,52,3.07324371791698
30,52,2.72634104194688
31,52,2.418596167193
32,52,2.14558902571612
33,52,1.90339847954704
34,52,1.68854600229547
35,52,1.49794571788589
36,52,1.32886007883843
37,52,1.17886054751218
38,52,1.04579271558483
39,52,0.927745360787889
40,52,0.823022996466485
41,52,0.730121519699561
42,52,0.647706608220035
43,52,0.574594555854938
44,52,0.50973527122943
45,52,0.452197195549025
46,52,0.401153922837658
47,52,0.35587233046118
48,52,0.315702049457766
49,52,0.280066123440035
50,52,0.248452721904874
51,52,0.220407788931164
52,52,0.195528521680372
53,52,0.173457585033221
54,52,0.153877979268625
55,52,0.136508487070544
56,52,0.121099634469196
57,52,0.107430107704544
58,52,0.0953035745483245
59,52,0.0845458644299944
1,53,86.2568612605515
2,53,76.5206493653041
3,53,67.8831248262044
4,53,60.2205897925742
5,53,53.4229890602439
6,53,47.3926902735659
7,53,42.0430816559762
8,53,37.297328025225
9,53,33.0872672275558
10,53,29.3524311405705
11,53,26.0391771836752
12,53,23.0999178621922
13,53,20.4924372792609
14,53,18.1792847987464
15,53,16.1272371504778
16,53,14.3068212521588
17,53,12.6918908943531
18,53,11.2592512085699
19,53,9.98832552477156
20,53,8.86085983345559
21,53,7.86066060756887
22,53,6.97336221865142
23,53,6.18622060666152
24,53,5.48793024001046
25,53,4.86846173684624
26,53,4.31891781537855
27,53,3.83140550429336
28,53,3.39892277784469
29,53,3.01525798739025
30,53,2.67490064492901
31,53,2.37296227724596
32,53,2.10510621391016
33,53,1.86748530068766
34,53,1.65668664376159
35,53,1.46968259113333
36,53,1.30378724716224
37,53,1.15661789567233
38,53,1.02606077755493
39,53,0.910240731339061
40,53,0.807494260684098
41,53,0.716345641969381
42,53,0.635485728819657
43,53,0.563753149140694
44,53,0.50011762460246
45,53,0.443665172991496
46,53,0.393584980897325
47,53,0.349157758188327
48,53,0.309745407015167
49,53,0.274781856960034
50,53,0.243764934699121
51,53,0.216249151404161
52,53,0.191839304290176
53,53,0.170184800409953
54,53,0.150974621169217
55,53,0.133932855239025
56,53,0.118814735705626
57,53,0.105403124540307
58,53,0.0935053938964693
59,53,0.0829506594407492
1,54,84.6595119779488
2,54,75.1036003029837
3,54,66.6260299220154
4,54,59.1053936853043
5,54,52.4336744480171
6,54,46.5150478610925
7,54,41.2645060697544
8,54,36.6066367654986
9,54,32.4745400566751
10,54,28.8088676009304
11,54,25.5569701987923
12,54,22.6721416054849
13,54,20.1129477000153
14,54,17.8426313765474
15,54,15.8285846106542
16,54,14.0418801178595
17,54,12.456855877791
18,54,11.0507465565593
19,54,9.80335653357209
20,54,8.69676983653974
21,54,7.71509281853982
22,54,6.84422588126898
23,54,6.07166096579742
24,54,5.38630190223249
25,54,4.77830503801575
26,54,4.23893785583451
27,54,3.76045355051015
28,54,3.33597976344016
29,54,2.95941987651265
30,54,2.6253654478007
31,54,2.32901853137104
32,54,2.06612276550441
33,54,1.83290223956382
34,54,1.62600726146971
35,54,1.44246624685308
36,54,1.27964303888145
37,54,1.13519904575247
38,54,1.00705965204465
39,54,0.893384421499449
40,54,0.792540663264023
41,54,0.703079981932911
42,54,0.623717474582256
43,54,0.553313276008459
44,54,0.490856187109822
45,54,0.435449151269432
46,54,0.386296370139967
47,54,0.342691873777432
48,54,0.30400938095933
49,54,0.269693304053367
50,54,0.23925076924173
51,54,0.212244537489269
52,54,0.188286724581099
53,54,0.16703323003199
54,54,0.148178794851268
55,54,0.131452617179043
56,54,0.116614462822189
57,54,0.103451214826598
58,54,0.0917738125280162
59,54,0.0814145361177724
1,55,83.1202481238042
2,55,73.7380802974749
3,55,65.414647559797
4,55,58.0307501637533
5,55,51.4803349125986
6,55,45.6693197181635
7,55,40.5142423230316
8,55,35.9410615515804
9,55,31.8840938738265
10,55,28.2850700081862
11,55,25.0922980133598
12,55,22.2599208490216
13,55,19.7472577418332
14,55,17.5182198969738
15,55,15.5407921631877
16,55,13.7865732066257
17,55,12.2303675891039
18,55,10.8498238918946
19,55,9.62511368750714
20,55,8.53864674860266
21,55,7.57481840365728
22,55,6.71978541070045
23,55,5.96126713005564
24,55,5.28836914037372
25,55,4.69142676459729
26,55,4.1618662584557
27,55,3.6920816677736
28,55,3.27532558592307
29,55,2.90561224239424
30,55,2.57763153056796
31,55,2.28667273989156
32,55,2.0285568970407
33,55,1.79957674429902
34,55,1.59644349307935
35,55,1.41623958781939
36,55,1.25637680181088
37,55,1.11455906310243
38,55,0.988749476552931
39,55,0.877141068381277
40,55,0.778130833022858
41,55,0.690296709534131
42,55,0.612377156862578
43,55,0.543253034626487
44,55,0.48193152916237
45,55,0.427531893973624
46,55,0.379272799773785
47,55,0.336461112436025
48,55,0.29848193766916
49,55,0.264789789434215
50,55,0.234900755255517
51,55,0.208385545898555
52,55,0.184863329588715
53,55,0.163996262213227
54,55,0.145484634944882
55,55,0.129062569593969
56,55,0.114494199861785
57,55,0.101570283647932
58,55,0.0901051977547796
59,55,0.0799342718247219
1,56,81.6359579787363
2,56,72.4213288635914
3,56,64.246528853372
4,56,56.994486767972
5,56,50.5610432177308
6,56,44.8537961517678
7,56,39.7907737101203
8,56,35.2992568810165
9,56,31.314735054651
10,56,27.7799794723257
11,56,24.6442212631212
12,56,21.8624222624319
13,56,19.3946281393005
14,56,17.2053945416707
15,56,15.2632780174165
16,56,13.5403843993646
17,56,12.0119681678699
18,56,10.6560770366822
19,56,9.45323665737309
20,56,8.38617091380618
21,56,7.43955378930625
22,56,6.59978924265223
23,56,5.85481593130465
24,56,5.19393397715276
25,56,4.60765128665805
26,56,4.08754721812613
27,56,3.62615163799193
28,56,3.21683762903158
29,56,2.85372630949434
30,56,2.53160239609353
31,56,2.24583929810779
32,56,1.9923326667364
33,56,1.76744144529368
34,56,1.56793557356008
35,56,1.39094959517976
36,56,1.23394150177854
37,56,1.09465622268988
38,56,0.9710932359002
39,56,0.861477835017325
40,56,0.764235639576021
41,56,0.677969982578164
42,56,0.601441850490032
43,56,0.533552087579585
44,56,0.473325608998757
45,56,0.419897395866952
46,56,0.372500071206396
47,56,0.330452878285381
48,56,0.293151903067925
49,56,0.260061400337175
50,56,0.230706098911668
51,56,0.204664375436081
52,56,0.181562198703202
53,56,0.161067757530848
54,56,0.142886695035152
55,56,0.12675788085122
56,56,0.112449660578539
57,56,0.0997565285827906
58,56,0.0884961763663013
59,56,0.0785068741135662
1,57,80.2037481896357
2,57,71.1507792344056
3,57,63.1193967682252
4,57,55.9945834913409
5,57,49.6740073718057
6,57,44.0668874473508
7,57,39.0926899608199
8,57,34.6799716725776
9,57,30.7653537379028
10,57,27.2926114114077
11,57,24.2118665041191
12,57,21.4788709946699
13,57,19.0543715052777
14,57,16.9035455146239
15,57,14.9955012100934
16,57,13.3028337958669
17,57,11.801231884223
18,57,10.4691283167404
19,57,9.28739040022619
20,57,8.2390451083008
21,57,7.30903530177456
22,57,6.48400346646535
23,57,5.75209986233439
24,57,5.10281232843078
25,57,4.52681529917282
26,57,4.01583586342216
27,57,3.56253494258856
28,57,3.16040188115384
29,57,2.80366093564356
30,57,2.48718831896908
31,57,2.2064386086673
32,57,1.95737946205681
33,57,1.7364337006394
34,57,1.54042793191867
35,57,1.36654697070292
36,57,1.21229340525611
37,57,1.07545172755497
38,57,0.954056512463354
39,57,0.846364188788951
40,57,0.750827996776441
41,57,0.666075772357493
42,57,0.590890239077926
43,57,0.524191524639592
44,57,0.465021650946147
45,57,0.41253077488683
46,57,0.365964982237863
47,57,0.324655459368093
48,57,0.288008887224628
49,57,0.255498919629506
50,57,0.226658623492165
51,57,0.201073772358254
52,57,0.178376896971567
53,57,0.158242007398728
54,57,0.140379910911728
55,57,0.124534058380146
56,57,0.110476859515758
57,57,0.0980064140462503
58,57,0.0869436118686468
59,57,0.0771295605326263
1,58,78.8209249449868
2,58,69.9240416613986
3,58,62.031131306704
4,58,55.0291596380419
5,58,48.8175589688435
6,58,43.3071135258447
7,58,38.4186780649437
8,58,34.0820411264987
9,58,30.2349166044906
10,58,26.8220491456938
11,58,23.7944205299101
12,58,21.1085456326929
13,58,18.725847858635
14,58,16.6121050747166
15,58,14.7369580857815
16,58,13.0734745924899
17,58,11.5977623689778
18,58,10.2886261043828
19,58,9.12726297953264
20,58,8.09699260643355
21,58,7.18301745174397
22,58,6.37221030325043
23,58,5.65292572677691
24,58,5.01483280552681
25,58,4.44876675953191
26,58,3.94659731405282
27,58,3.50111192633703
28,58,3.10591219354774
29,58,2.75532195399454
30,58,2.44430576174548
31,58,2.16839656369028
32,58,1.92363154029721
33,58,1.70649518855942
34,58,1.51386882964421
35,58,1.34298581603563
36,58,1.19139179482067
37,58,1.05690945639023
38,58,0.93760726224847
39,58,0.831771702775349
40,58,0.737882686487193
41,58,0.654591707316848
42,58,0.580702476335204
43,58,0.515153739732014
44,58,0.457004036274662
45,58,0.405418175319816
46,58,0.359655241164797
47,58,0.319057951447954
48,58,0.283043216755239
49,58,0.25109376584279
50,58,0.222750716190577
51,58,0.197606983179664
52,58,0.175301433230678
53,58,0.155513696926336
54,58,0.137959567620146
55,58,0.122386919442557
56,58,0.108572086075831
57,58,0.0963166482868324
58,58,0.0854445840778083
59,58,0.0757997405234433
1,59,77.4849770645633
2,59,68.7388884129003
3,59,60.9797561998107
4,59,54.0964620170581
5,59,47.9901427151343
6,59,42.5730946525253
7,59,37.7675140299447
8,59,33.5043794124902
9,59,29.7224603908552
10,59,26.3674381432244
11,59,23.3911252666913
12,59,20.7507736728167
13,59,18.4084606067937
14,59,16.3305439717553
15,59,14.487179135175
16,59,12.851890277363
17,59,11.4011901254358
18,59,10.1142426110882
19,59,8.97256360699818
20,59,7.95975544361264
21,59,7.06127139323983
22,59,6.26420673878856
23,59,5.55711342632306
24,59,4.92983563933143
25,59,4.37336393309916
26,59,3.87970583415362
27,59,3.44177104622962
28,59,3.05326961399608
29,59,2.70862158189293
30,59,2.40287685052945
31,59,2.13164407955993
32,59,1.8910276158854
33,59,1.6775715412957
34,59,1.48821003592143
35,59,1.3202233445774
36,59,1.17119871355252
37,59,1.0389957367904
38,59,0.921715613735784
39,59,0.81767387730458
40,59,0.725376200275546
41,59,0.643496932616563
42,59,0.570860061482064
43,59,0.506422320414522
44,59,0.449258205151362
45,59,0.39854668082287
46,59,0.353559389619631
47,59,0.313650189559006
48,59,0.27824587409837
49,59,0.246837939303082
50,59,0.21897528032294
51,59,0.194257712278314
52,59,0.172330222497955
53,59,0.152877871554703
54,59,0.135621269863873
55,59,0.120312564875734
56,59,0.106731881227088
57,59,0.0946841627226488
58,59,0.0839963707883538
59,59,0.0745149991586391
1,60,76.1935607801539
2,60,67.5932402726853
3,60,59.9634269298139
4,60,53.1948543167738
5,60,47.1903070032154
6,60,41.8635430749833
7,60,37.1380554627789
8,60,32.9459730889487
9,60,29.2270860510076
10,60,25.9279808408373
11,60,23.0012731789131
12,60,20.4049274449364
13,60,18.1016529300138
14,60,16.0583682388927
15,60,14.2457261495888
16,60,12.6376921060736
17,60,11.2111702900119
18,60,9.9456719009034
19,60,8.82302088021489
20,60,7.82709285288577
21,60,6.94358353668584
22,60,6.15980329314209
23,60,5.46449486921768
24,60,4.84767171200925
25,60,4.30047453421418
26,60,3.81504407025106
27,60,3.38440819545913
28,60,3.00238178709615
29,60,2.66347788886139
30,60,2.36282890302063
31,60,2.09611667823393
32,60,1.85951048895397
33,60,1.64961201560744
34,60,1.46340653532274
35,60,1.29821962216777
36,60,1.15167873499331
37,60,1.02167914117722
38,60,0.906353686840188
39,60,0.804045979349505
40,60,0.71328659693762
41,60,0.63277198373962
42,60,0.561345727124031
43,60,0.497981948407614
44,60,0.44177056839884
45,60,0.391904236142489
46,60,0.34766673312597
47,60,0.308422686399689
48,60,0.273608442863397
49,60,0.242723973648031
50,60,0.215325692317557
51,60,0.191020083740342
52,60,0.169458052122989
53,60,0.150329907028792
54,60,0.133360915366141
55,60,0.118307355461139
56,60,0.10495301653997
57,60,0.093106093343938
58,60,0.0825964312752147
59,60,0.0732730825059952
1,61,74.9444860132661
2,61,66.4851543665757
3,61,58.9804199309645
4,61,52.3228075246956
5,61,46.4166954129988
6,61,41.1772554835901
7,61,36.5292348814219
8,61,32.4058751694578
9,61,28.7479534927944
10,61,25.5029319745941
11,61,22.6242031267998
12,61,20.0704204376424
13,61,17.804904521325
14,61,15.7951163005502
15,61,14.0121896553332
16,61,12.4305168256461
17,61,11.0273806131264
18,61,9.78262809924924
19,61,8.67838119365398
20,61,7.69877985529748
21,61,6.82975429837951
22,61,6.0588229112873
23,61,5.37491298611574
24,61,4.76820168394352
25,61,4.22997495168608
26,61,3.75250236418137
27,61,3.32892609389423
28,61,2.95316241353719
29,61,2.61981431691284
30,61,2.32409400297111
31,61,2.0617541097383
32,61,1.82902671044653
33,61,1.62256919567944
34,61,1.43941626425187
35,61,1.27693733327978
36,61,1.13279875573112
37,61,1.00493030279727
38,61,0.891495429678873
39,61,0.790864897720823
40,61,0.701593374037004
41,61,0.622398672530774
42,61,0.552143338154784
43,61,0.489818309909128
44,61,0.434528427933285
45,61,0.385479576533595
46,61,0.341967278484561
47,61,0.303366576786579
48,61,0.269123058554161
49,61,0.238744892112817
50,61,0.211795762935302
51,61,0.187888606957713
52,61,0.166680051268513
53,61,0.147865482323401
54,61,0.131174670851942
55,61,0.116367890617513
56,61,0.103232475285216
57,61,0.091579763944857
58,61,0.0812423914182439
59,61,0.0720718844321264
1,62,73.7357039807941
2,62,65.4128131671148
3,62,58.0291228353038
4,62,51.4788912742973
5,62,45.6680390353697
6,62,40.5131062015967
7,62,35.940053673657
8,62,31.8831997634988
9,62,28.2842768235558
10,62,25.0915943621006
11,62,22.2592966247546
12,62,19.7467039789707
13,62,17.5177286419488
14,62,15.5403563602187
15,62,13.7861865963762
16,62,12.2300246187809
17,62,10.8495196354954
18,62,9.6248437750678
19,62,8.53840730343376
20,62,7.57460598666365
21,62,6.71959697098629
22,62,5.96109996110524
23,62,5.28822084117839
24,62,4.69129520517024
25,62,4.16174954923953
26,62,3.69197813250102
27,62,3.27523373754109
28,62,2.90553076170595
29,62,2.57755924728521
30,62,2.28660861582641
31,62,2.02850001119413
32,62,1.79952627963288
33,62,1.59639872478139
34,62,1.41619987289297
35,62,1.25634156983978
36,62,1.11452780805804
37,62,0.988721749526345
38,62,0.877116471135665
39,62,0.778109012273713
40,62,0.690277351875116
41,62,0.612359984264148
42,62,0.54323780044261
43,62,0.481918014588013
44,62,0.427519904902103
45,62,0.37926216400886
46,62,0.336451677218681
47,62,0.29847356748357
48,62,0.264782364061352
49,62,0.234894168046481
50,62,0.208379702242797
51,62,0.18485814555517
52,62,0.163991663344828
53,62,0.145480555189153
54,62,0.12905895035433
55,62,0.11449098915594
56,62,0.101567435361261
57,62,0.0901026709780045
58,62,0.0799320302663367
59,62,0.0709094346832211
1,63,72.5652959810989
2,63,64.3745145454146
3,63,57.1080256474418
4,63,50.6617660159751
5,63,44.9431495268718
6,63,39.8700410237936
7,63,35.369576631218
8,63,31.3771172275702
9,63,27.8353200485787
10,63,24.6933150865117
11,63,21.9059744561077
12,63,19.4332642332728
13,63,17.239669457156
14,63,15.2936840370407
15,63,13.5673582377036
16,63,12.0358972438796
17,63,10.6773050381065
18,63,9.47206847705085
19,63,8.40287702877608
20,63,7.45437414560549
21,63,6.61293670160556
22,63,5.86647932680199
23,63,5.20428082782636
24,63,4.61683020191357
25,63,4.09569003258493
26,63,3.63337530500101
27,63,3.22324590043727
28,63,2.85941122580585
29,63,2.53664560843941
30,63,2.25031324097203
31,63,1.99630159831803
32,63,1.77096237043235
33,63,1.57105906248327
34,63,1.39372050983118
35,63,1.23639964015978
36,63,1.09683689046982
37,63,0.973027753502117
38,63,0.863193987466845
39,63,0.765758075570956
40,63,0.679320568512019
41,63,0.602639984513924
42,63,0.534614978213362
43,63,0.474268522292965
44,63,0.420733874665562
45,63,0.373242129659513
46,63,0.331111174405686
47,63,0.293735891809228
48,63,0.260579469393712
49,63,0.2311656891886
50,63,0.205072087921483
51,63,0.181923889276516
52,63,0.161388621069513
53,63,0.14317134002742
54,63,0.127010395586801
55,63,0.112673671867751
56,63,0.0999552538475904
57,63,0.0886724698513695
58,63,0.0786632678811568
59,63,0.0697838881009477
1,64,71.4314632313943
2,64,63.3686627556425
3,64,56.2157127467005
4,64,49.8701759219755
5,64,44.2409128155144
6,64,39.2470716327968
7,64,34.8169269963553
8,64,30.8868497708894
9,64,27.4003931728196
10,64,24.307482038285
11,64,21.563693605231
12,64,19.1296194796279
13,64,16.9702996218879
14,64,15.0547202239619
15,64,13.3553682652395
16,64,11.847836349444
17,64,10.5104721468861
18,64,9.32406740709694
19,64,8.27158207520145
20,64,7.33789954958041
21,64,6.50960956564297
22,64,5.7748155873207
23,64,5.12296393989157
24,64,4.54469223000867
25,64,4.03169487582579
26,64,3.57660381586037
27,64,3.17288268324294
28,64,2.81473292540264
29,64,2.49701052080755
30,64,2.21515209658184
31,64,1.96510938584431
32,64,1.74329108339435
33,64,1.54651126463197
34,64,1.37194362686507
35,64,1.21708089578229
36,64,1.07969881405623
37,64,0.957824194853647
38,64,0.849706581412676
39,64,0.75379310564016
40,64,0.668706184629019
41,64,0.593223734755894
42,64,0.526261619178778
43,64,0.466858076632137
44,64,0.414159907873912
45,64,0.367410221383583
46,64,0.325937562305597
47,64,0.289146268499709
48,64,0.256507915184435
49,64,0.227553725295029
50,64,0.20186783654771
51,64,0.179081328506571
52,64,0.158866923865302
53,64,0.140934287839492
54,64,0.125025858155758
55,64,0.110913145744817
56,64,0.0983934530062218
57,64,0.0872869625099418
58,64,0.0774341543205137
59,64,0.0686935148493704
1,65,70.332517643219
2,65,62.3937602517095
3,65,55.3508556275205
4,65,49.1029424462528
5,65,43.5602833875834
6,65,38.6432705307538
7,65,34.2812819656421
8,65,30.4116674667219
9,65,26.9788486624686
10,65,23.9335207761575
11,65,21.2319444728429
12,65,18.8353176414798
13,65,16.7092180892435
14,65,14.8231091435932
15,65,13.1499010611589
16,65,11.6655619440679
17,65,10.3487725753956
18,65,9.18062021621852
19,65,8.1443269663522
20,65,7.22500878727917
21,65,6.40946172617154
22,65,5.68597227059269
23,65,5.04414911004708
24,65,4.47477388800853
25,65,3.96966880081309
26,65,3.52157914177021
27,65,3.12406910350074
28,65,2.7714293419349
29,65,2.45859497433359
30,65,2.1810728335575
31,65,1.9348769337544
32,65,1.7164712205729
33,65,1.52271878363763
34,65,1.35083680183637
35,65,1.19835657430871
36,65,1.06308806307075
37,65,0.943088438009744
38,65,0.836634172467865
39,65,0.742196288630311
40,65,0.658418397173188
41,65,0.584097215759649
42,65,0.518165286576028
43,65,0.459675644683951
44,65,0.407788216983544
45,65,0.36175775643922
46,65,0.320923138270126
47,65,0.284697864368944
48,65,0.252561639566213
49,65,0.224052898752028
50,65,0.198762177523899
51,65,0.176326231144931
52,65,0.156422817344297
53,65,0.138766068026577
54,65,0.1231023834149
55,65,0.109206789656435
56,65,0.0968797075753568
57,65,0.085944086163635
58,65,0.0762428596386596
59,65,0.0676366915439955
1,66,69.2668734365035
2,66,61.4484002478957
3,66,54.5122062998308
4,66,48.3589584697944
5,66,42.9002790938322
6,66,38.057766431803
7,66,33.7618686025263
8,66,29.950884626317
9,66,26.5700782281887
10,66,23.5708916734885
11,66,20.9102483444665
12,66,18.5499340408513
13,66,16.4560481181944
14,66,14.5985165808115
15,66,12.9506601359898
16,66,11.4888110055214
17,66,10.1919729909199
18,66,9.04151990991218
19,66,8.02092807292262
20,66,7.11553895716888
21,66,6.3123486697144
22,66,5.59982117558371
23,66,4.9677226083797
24,66,4.40697428364477
25,66,3.90952230383107
26,66,3.46822188204642
27,66,3.07673472314466
28,66,2.72943798826922
29,66,2.42134353532853
30,66,2.1480262754733
31,66,1.9055606165763
32,66,1.69046408086725
33,66,1.49964728691585
34,66,1.33036957756613
35,66,1.18019965651616
36,66,1.04698066817573
37,66,0.928799219252021
38,66,0.823957897127443
39,66,0.730950890317731
40,66,0.648442360852382
41,66,0.575247257945109
42,66,0.510314297385482
43,66,0.452710862188739
44,66,0.401609607635309
45,66,0.356276578311353
46,66,0.316060666478155
47,66,0.280384260363354
48,66,0.248734948057634
49,66,0.220658157861846
50,66,0.195750629379597
51,66,0.173654621582129
52,66,0.154052774657262
53,66,0.136663551844356
54,66,0.121237195787401
55,66,0.107552141328308
56,66,0.0954118332181545
57,66,0.0846419030399436
58,66,0.0750876647956496
59,66,0.0666118931872683
1,67,68.2330395046154
2,67,60.5312599456883
3,67,53.6985912804303
4,67,47.6371829702452
5,67,42.2599764207899
6,67,37.4897400671492
7,67,33.2579601159214
8,67,29.503856497566
9,67,26.1735098964247
10,67,23.2190873201528
11,67,20.5981550855938
12,67,18.2730693536744
13,67,16.2104354597138
14,67,14.3806282736352
15,67,12.7573667011243
16,67,11.3173362143943
17,67,10.0398539910554
18,67,8.90657185155528
19,67,7.90121272855064
20,67,7.00933688318128
21,67,6.21813451046493
22,67,5.51624175505261
23,67,4.8935774948218
24,67,4.34119854806798
25,67,3.85117122466941
26,67,3.41645737634423
27,67,3.03081330936639
28,67,2.68870010784729
29,67,2.38520407957736
30,67,2.11596618180952
31,67,1.87711941334382
32,67,1.66523327369012
33,67,1.47726449158875
34,67,1.31051331521439
35,67,1.16258473626965
36,67,1.03135409103878
37,67,0.914936544337812
38,67,0.811660018065839
39,67,0.720041175536869
40,67,0.638764116660555
41,67,0.566661477975779
42,67,0.502697666081221
43,67,0.445953983648609
44,67,0.39561543438702
45,67,0.350959017441034
46,67,0.311343343097884
47,67,0.276199420656438
48,67,0.245022486146326
49,67,0.217364752520624
50,67,0.192828978194827
51,67,0.171062761558515
52,67,0.151753479513124
53,67,0.134623797339216
54,67,0.119427685402515
55,67,0.105946885487587
56,67,0.0939877760059432
57,67,0.0833785910542728
58,67,0.0739669533807892
59,67,0.0656176858262643
1,68,67.229612453077
2,68,59.6410943582517
3,68,52.9089061145417
4,68,46.9366361618593
5,68,41.6385061793077
6,68,36.9384203602793
7,68,32.7688724671579
8,68,29.0699762549548
9,68,25.7886053391244
10,68,22.87763015368
11,68,20.2952410402174
12,68,18.0043477455321
13,68,15.9720467029533
14,68,14.1691484460818
15,68,12.5697583672842
16,68,11.1509047994767
17,68,9.89220907942223
18,68,8.77559285373829
19,68,7.78501842371901
20,68,6.90625839960508
21,68,6.12669135589927
22,68,5.43512055277243
23,68,4.82161311989794
24,68,4.27735739294933
25,68,3.79453635371839
26,68,3.36621535610387
27,68,2.98624252540511
28,68,2.64916040037895
29,68,2.35012754899534
30,68,2.08484903207702
31,68,1.84951471608876
32,68,1.64074454907703
33,68,1.45554001377126
34,68,1.29124106057889
35,68,1.14548790191274
36,68,1.01618711911174
37,68,0.901481595156373
38,68,0.799723841329576
39,68,0.70945233472015
40,68,0.629370526709664
41,68,0.558328220946722
42,68,0.495305053344732
43,68,0.439395836830247
44,68,0.389797560351917
45,68,0.345797855419843
46,68,0.306764764522914
47,68,0.272137664470313
48,68,0.241419214291233
49,68,0.21416821204238
50,68,0.189993257927256
51,68,0.168547132712066
52,68,0.149521810696754
53,68,0.132644035613639
54,68,0.117671395911301
55,68,0.104388843053946
56,68,0.0926056028293851
57,68,0.0821524353034745
58,68,0.0728792040663657
59,68,0.0646527198582309
1,69,66.2552702436121
2,69,58.7767306719002
3,69,52.1421103737512
4,69,46.2563950580642
5,69,41.0350495680134
6,69,36.403080934768
7,69,32.2939612719817
8,69,28.6486722512598
9,69,25.4148574356588
10,69,22.5460702963803
11,69,20.0011071120983
12,69,17.7434151695099
13,69,15.7405677652294
14,69,13.9637984686023
15,69,12.3875879561641
16,69,10.9892974835422
17,69,9.7488437304451
18,69,8.64841034861165
19,69,7.67219206975207
20,69,6.80616769816154
21,69,6.0378987275529
22,69,5.35635068968877
23,69,4.75173466888493
24,69,4.21536670609499
25,69,3.73954307322972
26,69,3.31742962630527
27,69,2.94296364822533
28,69,2.61076677138795
29,69,2.31606772944468
30,69,2.05463382871359
31,69,1.82271015498603
32,69,1.61696564256867
33,69,1.43444523096299
34,69,1.27252742201977
35,69,1.12888662797198
36,69,1.0014597695594
37,69,0.888416644501933
38,69,0.788133640730597
39,69,0.699170416825655
40,69,0.620249214728365
41,69,0.550236507599669
42,69,0.488126719238287
43,69,0.433027781224011
44,69,0.384148320346817
45,69,0.340786292297816
46,69,0.302318898370409
47,69,0.268193640347556
48,69,0.237920385098606
49,69,0.211064324911331
50,69,0.18723973245005
51,69,0.166104420643776
52,69,0.147354827933034
53,69,0.130721658285906
54,69,0.115966013361862
55,69,0.102875961270555
56,69,0.0912634926434521
57,69,0.0809618202990765
58,69,0.0718229837175779
59,69,0.0637157239182566
1,70,65.308766382989
2,70,57.9370630908731
3,70,51.3972230826976
4,70,45.5955894143776
5,70,40.4488345741846
6,70,35.8830369214142
7,70,31.8326189680962
8,70,28.2394055048132
9,70,25.0517880437208
10,70,22.2239835778606
11,70,19.7153770104969
12,70,17.4899378099455
13,70,15.5157025114404
14,70,13.7643156333366
15,70,12.2106224139332
16,70,10.8323075194916
17,70,9.60957453429588
18,70,8.52486162934577
19,70,7.56258932589847
20,70,6.70893673104494
21,70,5.951643031445
22,70,5.27983139412178
23,70,4.68385274504372
24,70,4.15514718172221
25,70,3.68612102932644
26,70,3.2700377745009
27,70,2.90092131039354
28,70,2.57347010322527
29,70,2.28298104759547
30,70,2.02528191687482
31,70,1.79667143848623
32,70,1.59386613338912
33,70,1.41395315623494
34,70,1.25434845884806
35,70,1.1127596761438
36,70,0.987153201422835
37,70,0.875724978151905
38,70,0.77687458872016
39,70,0.68918226801386
40,70,0.611388511660816
41,70,0.54237598606253
42,70,0.481153480392025
43,70,0.426841670063668
44,70,0.378660487199005
45,70,0.335917916693561
46,70,0.298000056965117
47,70,0.264362302628305
48,70,0.23452152245434
49,70,0.20804912026974
50,70,0.184564879129335
51,70,0.163731500348864
52,70,0.145249758962562
53,70,0.128854206024678
54,70,0.114309356028121
55,70,0.101406304680976
56,70,0.0899597284628313
57,70,0.0798052228662324
58,70,0.070796941093041
59,70,0.0628054992908528
1,71,64.3889246029469
2,71,57.1210481177622
3,71,50.6733185322371
4,71,44.9533980141751
5,71,39.8791326787736
6,71,35.3776420351971
7,71,31.3842722220667
8,71,27.8416673991116
9,71,24.698945958598
10,71,21.9109697246513
11,71,19.4376956441519
12,71,17.2436006576928
13,71,15.2971714901525
14,71,13.5704520328671
15,71,12.0386418165539
16,71,10.6797398079495
17,71,9.47422841409454
18,71,8.40479315569301
19,71,7.45607398328018
20,71,6.61444466441051
21,71,5.86781707325564
22,71,5.20546757166937
23,71,4.61788298807127
24,71,4.09662398197964
25,71,3.63420383173029
26,71,3.22398090443751
27,71,2.86006326376828
28,71,2.53722404543336
29,71,2.25082638495328
30,71,1.99675681945405
31,71,1.77136620695825
32,71,1.57141731460899
33,71,1.39403832304854
34,71,1.23668157914598
35,71,1.09708700464882
36,71,0.973249635205613
37,71,0.863390823530048
38,71,0.765932693104384
39,71,0.679475475506623
40,71,0.602777405862778
41,71,0.534736887667284
42,71,0.47437667080904
43,71,0.420829815555729
44,71,0.373327240900428
45,71,0.331186678430272
46,71,0.2938028730642
47,71,0.26063888991523
48,71,0.231218402419772
49,71,0.205118850970167
50,71,0.181965373789485
