"IC50_SP_R","IC50_SP","Age","Number_round","Coverage_reduction","Coverage","eir","Access","half_life_long","Dosage_long","seed","seasonality","scenario_name","Indicator","Indicator_1","Input_EIR","Simulated_EIR","time_eir","time_eir_2","Liste","time_0.1"
10,2.39,5,4,0.1,0.75,"100","0.2",15,30,3,"sesonality2","scenario_650_3.txt",0.0275390258258538,0.0274273031442219,114.83848251026,101.06492348933,8.2236842105263,8.30946271929825,1866,27.8097458203034
15,2.39,5,4,0.1,0.75,"100","0.2",15,30,3,"sesonality2","scenario_651_3.txt",0.0251926551628874,0.0252555979905048,114.83848251026,101.06492348933,8.2236842105263,8.30946271929825,1869,30.3998646988184
21,2.39,5,4,0.1,0.75,"100","0.2",15,30,3,"sesonality2","scenario_652_3.txt",0.0134367970453734,0.0131203048761074,114.83848251026,101.06492348933,8.2236842105263,8.30946271929825,1872,56.996716238969
25,2.39,5,4,0.1,0.75,"100","0.2",15,30,3,"sesonality2","scenario_653_3.txt",0.013735782390141,0.013744615347189,114.83848251026,101.06492348933,8.2236842105263,8.30946271929825,1875,55.7560746525414
5,2.39,5,4,0.1,0.95,"100","0.2",15,30,3,"sesonality2","scenario_673_3.txt",0.0456632135229238,0.0461344599637704,114.83848251026,101.06492348933,8.2236842105263,8.30946271929825,1941,16.7717786215657
10,2.39,5,4,0.1,0.95,"100","0.2",15,30,3,"sesonality2","scenario_674_3.txt",0.0362543583907824,0.0364166907657165,114.83848251026,101.06492348933,8.2236842105263,8.30946271929825,1944,21.1244479932786
15,2.39,5,4,0.1,0.95,"100","0.2",15,30,3,"sesonality2","scenario_675_3.txt",0.0333757076767784,0.0331262308547277,114.83848251026,101.06492348933,8.2236842105263,8.30946271929825,1947,22.9464290547049
21,2.39,5,4,0.1,0.95,"100","0.2",15,30,3,"sesonality2","scenario_676_3.txt",0.0157402309035133,0.0155709619679321,114.83848251026,101.06492348933,8.2236842105263,8.30946271929825,1950,48.6557861222241
25,2.39,5,4,0.1,0.95,"100","0.2",15,30,3,"sesonality2","scenario_677_3.txt",0.0140391690003348,0.0140272063669214,114.83848251026,101.06492348933,8.2236842105263,8.30946271929825,1953,54.5511852117103
5,2.39,5,4,0.1,0.75,"150","0.2",15,30,3,"sesonality2","scenario_721_3.txt",0.0339671707948226,0.0338403451541669,163.483088563611,150.201969437483,8.2236842105263,8.30946271929825,2103,22.5468677677594
10,2.39,5,4,0.1,0.75,"150","0.2",15,30,3,"sesonality2","scenario_722_3.txt",0.0319835367823456,0.0319275100086807,163.483088563611,150.201969437483,8.2236842105263,8.30946271929825,2106,23.9452351241688
15,2.39,5,4,0.1,0.75,"150","0.2",15,30,3,"sesonality2","scenario_723_3.txt",0.0275186525912594,0.0274590964536284,163.483088563611,150.201969437483,8.2236842105263,8.30946271929825,2109,27.8303345636559
21,2.39,5,4,0.1,0.75,"150","0.2",15,30,3,"sesonality2","scenario_724_3.txt",0.0143836993813522,0.0142645472536921,163.483088563611,150.201969437483,8.2236842105263,8.30946271929825,2112,53.2445296617265
25,2.39,5,4,0.1,0.75,"150","0.2",15,30,3,"sesonality2","scenario_725_3.txt",0.00918279464241699,0.00936318496533273,163.483088563611,150.201969437483,8.2236842105263,8.30946271929825,2115,83.400896805222
5,2.39,5,4,0.1,0.95,"150","0.2",15,30,3,"sesonality2","scenario_745_3.txt",0.0458779606737773,0.0456681016245472,163.483088563611,150.201969437483,8.2236842105263,8.30946271929825,2181,16.6932726980061
10,2.39,5,4,0.1,0.95,"150","0.2",15,30,3,"sesonality2","scenario_746_3.txt",0.0380558528742732,0.0382306533325681,163.483088563611,150.201969437483,8.2236842105263,8.30946271929825,2184,20.1244552549104
15,2.39,5,4,0.1,0.95,"150","0.2",15,30,3,"sesonality2","scenario_747_3.txt",0.0333714129627337,0.0335107890696145,163.483088563611,150.201969437483,8.2236842105263,8.30946271929825,2187,22.9493821316767
21,2.39,5,4,0.1,0.95,"150","0.2",15,30,3,"sesonality2","scenario_748_3.txt",0.0198624885366703,0.0199311385685315,163.483088563611,150.201969437483,8.2236842105263,8.30946271929825,2190,38.5577722016977
25,2.39,5,4,0.1,0.95,"150","0.2",15,30,3,"sesonality2","scenario_749_3.txt",0.0107616006353406,0.0105993722940672,163.483088563611,150.201969437483,8.2236842105263,8.30946271929825,2193,71.1653716121687
5,2.39,5,4,0.1,0.75,"25","0.4",15,30,3,"sesonality2","scenario_793_3.txt",0.016242986904954,0.0162083469755468,34.013140976197,23.7207667250068,8.38815789473686,8.30946271929825,2340,47.1497830317271
10,2.39,5,4,0.1,0.75,"25","0.4",15,30,3,"sesonality2","scenario_794_3.txt",0.0143325589168636,0.014218693320659,34.013140976197,23.7207667250068,8.38815789473686,8.30946271929825,2343,53.4345131806622
15,2.39,5,4,0.1,0.75,"25","0.4",15,30,3,"sesonality2","scenario_795_3.txt",0.0106737078620256,0.0108922827902809,34.013140976197,23.7207667250068,8.38815789473686,8.30946271929825,2346,71.7513837042965
21,2.39,5,4,0.1,0.75,"25","0.4",15,30,3,"sesonality2","scenario_796_3.txt",0.0115099293338459,0.0118306660673987,34.013140976197,23.7207667250068,8.38815789473686,8.30946271929825,2349,66.5384891724496
25,2.39,5,4,0.1,0.75,"25","0.4",15,30,3,"sesonality2","scenario_797_3.txt",0.00613635017604669,0.00662546406893314,34.013140976197,23.7207667250068,8.38815789473686,8.30946271929825,2352,124.805998090735
5,2.39,5,4,0.1,0.95,"25","0.4",15,30,3,"sesonality2","scenario_817_3.txt",0.0210720188961858,0.021053476952901,34.013140976197,23.7207667250068,8.38815789473686,8.30946271929825,2421,36.3445625276271
10,2.39,5,4,0.1,0.95,"25","0.4",15,30,3,"sesonality2","scenario_818_3.txt",0.0177732801867601,0.0178816885687601,34.013140976197,23.7207667250068,8.38815789473686,8.30946271929825,2424,43.0901499502762
15,2.39,5,4,0.1,0.95,"25","0.4",15,30,3,"sesonality2","scenario_819_3.txt",0.0149813435679361,0.0155108861752915,34.013140976197,23.7207667250068,8.38815789473686,8.30946271929825,2427,51.1204689274256
21,2.39,5,4,0.1,0.95,"25","0.4",15,30,3,"sesonality2","scenario_820_3.txt",0.0120374473127363,0.0122678244438695,34.013140976197,23.7207667250068,8.38815789473686,8.30946271929825,2433,63.6225678467102
25,2.39,5,4,0.1,0.95,"25","0.4",15,30,3,"sesonality2","scenario_821_3.txt",0.00720647876122422,0.00752034450744787,34.013140976197,23.7207667250068,8.38815789473686,8.30946271929825,2436,106.272887734934
5,2.39,5,4,0.1,0.75,"50","0.4",15,30,3,"sesonality2","scenario_829_3.txt",0.0268690364793834,0.0271178499287705,62.6099015815321,50.2033927191519,8.38815789473686,8.30946271929825,2460,28.5031921015628
10,2.39,5,4,0.1,0.75,"50","0.4",15,30,3,"sesonality2","scenario_830_3.txt",0.0207548564000322,0.0206946724304044,62.6099015815321,50.2033927191519,8.38815789473686,8.30946271929825,2466,36.8999569833004
15,2.39,5,4,0.1,0.75,"50","0.4",15,30,3,"sesonality2","scenario_831_3.txt",0.0191207976767295,0.0194752334485415,62.6099015815321,50.2033927191519,8.38815789473686,8.30946271929825,2469,40.0534183407959
21,2.39,5,4,0.1,0.75,"50","0.4",15,30,3,"sesonality2","scenario_832_3.txt",0.0126845628678734,0.0125976628070436,62.6099015815321,50.2033927191519,8.38815789473686,8.30946271929825,2472,60.3767994477339
25,2.39,5,4,0.1,0.75,"50","0.4",15,30,3,"sesonality2","scenario_833_3.txt",0.00757457470988416,0.00752199736054098,62.6099015815321,50.2033927191519,8.38815789473686,8.30946271929825,2475,101.108423599861
5,2.39,5,4,0.1,0.95,"50","0.4",15,30,3,"sesonality2","scenario_853_3.txt",0.0335541419059594,0.0332951316590127,62.6099015815321,50.2033927191519,8.38815789473686,8.30946271929825,2541,22.8244045251458
10,2.39,5,4,0.1,0.95,"50","0.4",15,30,3,"sesonality2","scenario_854_3.txt",0.0275065601829934,0.0275343454332242,62.6099015815321,50.2033927191519,8.38815789473686,8.30946271929825,2544,27.8425693093123
15,2.39,5,4,0.1,0.95,"50","0.4",15,30,3,"sesonality2","scenario_855_3.txt",0.0245552218781409,0.024734874617588,62.6099015815321,50.2033927191519,8.38815789473686,8.30946271929825,2547,31.1890200852768
21,2.39,5,4,0.1,0.95,"50","0.4",15,30,3,"sesonality2","scenario_856_3.txt",0.0160893487236718,0.0159271869458195,62.6099015815321,50.2033927191519,8.38815789473686,8.30946271929825,2550,47.6000192120261
25,2.39,5,4,0.1,0.95,"50","0.4",15,30,3,"sesonality2","scenario_857_3.txt",0.00947906163793945,0.00928041255291976,62.6099015815321,50.2033927191519,8.38815789473686,8.30946271929825,2553,80.7942112424374
5,2.39,5,4,0.1,0.75,"100","0.4",15,30,3,"sesonality2","scenario_901_3.txt",0.0301893992132806,0.0301699426398166,114.029885976744,101.055155849658,8.2236842105263,8.30946271929825,2703,25.36828583256
10,2.39,5,4,0.1,0.75,"100","0.4",15,30,3,"sesonality2","scenario_902_3.txt",0.0243796423173333,0.0241344028891042,114.029885976744,101.055155849658,8.2236842105263,8.30946271929825,2706,31.4136400521046
15,2.39,5,4,0.1,0.75,"100","0.4",15,30,3,"sesonality2","scenario_903_3.txt",0.0222018471288364,0.0220514567951989,114.029885976744,101.055155849658,8.2236842105263,8.30946271929825,2709,34.4950266485284
21,2.39,5,4,0.1,0.75,"100","0.4",15,30,3,"sesonality2","scenario_904_3.txt",0.0108720736571719,0.0108907073964845,114.029885976744,101.055155849658,8.2236842105263,8.30946271929825,2712,70.4422479561257
25,2.39,5,4,0.1,0.75,"100","0.4",15,30,3,"sesonality2","scenario_905_3.txt",0.00746451895580174,0.00742163315937977,114.029885976744,101.055155849658,8.2236842105263,8.30946271929825,2715,102.599151116163
5,2.39,5,4,0.1,0.95,"100","0.4",15,30,3,"sesonality2","scenario_925_3.txt",0.037823632331935,0.037784621350559,114.029885976744,101.055155849658,8.2236842105263,8.30946271929825,2781,20.2480105991604
10,2.39,5,4,0.1,0.95,"100","0.4",15,30,3,"sesonality2","scenario_926_3.txt",0.0298756110033486,0.0299122388567705,114.029885976744,101.055155849658,8.2236842105263,8.30946271929825,2784,25.6347329020292
15,2.39,5,4,0.1,0.95,"100","0.4",15,30,3,"sesonality2","scenario_927_3.txt",0.0265140692027934,0.0263429640465226,114.029885976744,101.055155849658,8.2236842105263,8.30946271929825,2787,28.8847895243133
21,2.39,5,4,0.1,0.95,"100","0.4",15,30,3,"sesonality2","scenario_928_3.txt",0.0148705499786373,0.0149159343406058,114.029885976744,101.055155849658,8.2236842105263,8.30946271929825,2790,51.5013438948776
25,2.39,5,4,0.1,0.95,"100","0.4",15,30,3,"sesonality2","scenario_929_3.txt",0.0118903115831884,0.0119438756248197,114.029885976744,101.055155849658,8.2236842105263,8.30946271929825,2793,64.4098603302034
5,2.39,5,4,0.1,0.75,"150","0.4",15,30,3,"sesonality2","scenario_973_3.txt",0.0306862675855288,0.0310642459959167,163.617780154583,152.328161875103,8.2236842105263,8.30946271929825,2940,24.957525584406
10,2.39,5,4,0.1,0.75,"150","0.4",15,30,3,"sesonality2","scenario_974_3.txt",0.0262034906138256,0.0262135898546505,163.617780154583,152.328161875103,8.2236842105263,8.30946271929825,2943,29.2271483842569
15,2.39,5,4,0.1,0.75,"150","0.4",15,30,3,"sesonality2","scenario_975_3.txt",0.0225690085931728,0.0226559203446222,163.617780154583,152.328161875103,8.2236842105263,8.30946271929825,2946,33.9338480551351
21,2.39,5,4,0.1,0.75,"150","0.4",15,30,3,"sesonality2","scenario_976_3.txt",0.0123457017904988,0.0123323106884687,163.617780154583,152.328161875103,8.2236842105263,8.30946271929825,2949,62.0340035221944
25,2.39,5,4,0.1,0.75,"150","0.4",15,30,3,"sesonality2","scenario_977_3.txt",0.00892876972873433,0.00890893605405602,163.617780154583,152.328161875103,8.2236842105263,8.30946271929825,2952,85.7736655354787
5,2.39,5,4,0.1,0.95,"150","0.4",15,30,3,"sesonality2","scenario_997_3.txt",0.046036465524861,0.0461895714898133,163.617780154583,152.328161875103,8.2236842105263,8.30946271929825,3018,16.6357972886121
10,2.39,5,4,0.1,0.95,"150","0.4",15,30,3,"sesonality2","scenario_998_3.txt",0.034992429785898,0.0351714162691563,163.617780154583,152.328161875103,8.2236842105263,8.30946271929825,3021,21.8862569144714
15,2.39,5,4,0.1,0.95,"150","0.4",15,30,3,"sesonality2","scenario_999_3.txt",0.031120188192956,0.031331099048919,163.617780154583,152.328161875103,8.2236842105263,8.30946271929825,3024,24.6095333231023
21,2.39,5,4,0.1,0.95,"150","0.4",15,30,3,"sesonality2","scenario_1000_3.txt",0.0170348744960157,0.0168086984504683,163.617780154583,152.328161875103,8.2236842105263,8.30946271929825,12,44.9579659970428
25,2.39,5,4,0.1,0.95,"150","0.4",15,30,3,"sesonality2","scenario_1001_3.txt",0.010147930189191,0.0101098152944556,163.617780154583,152.328161875103,8.2236842105263,8.30946271929825,15,75.4689177081163
0,2.39,5,4,0.1,0.75,"25","0.05",15,30,1,"sesonality2","scenario_7_1.txt",0.0440582743929395,0.0439148234963753,30.1917874470588,25.4420582154583,8.2236842105263,8.30946271929825,405,17.3827350005904
0,2.39,5,4,0.1,0.95,"25","0.05",15,30,1,"sesonality2","scenario_11_1.txt",0.053329919725835,0.0527325441475002,30.1917874470588,25.4420582154583,8.2236842105263,8.30946271929825,37,14.360668688289
0,2.39,5,4,0.1,0.75,"50","0.05",15,30,1,"sesonality2","scenario_13_1.txt",0.0548881179321716,0.0545314171686357,60.3384512273598,48.7144676425445,8.2236842105263,8.30946271929825,103,13.9529890476874
0,2.39,5,4,0.1,0.95,"50","0.05",15,30,1,"sesonality2","scenario_17_1.txt",0.0717168946688399,0.0713210302506329,60.3384512273598,48.7144676425445,8.2236842105263,8.30946271929825,232,10.6788409048129
0,2.39,5,4,0.1,0.75,"100","0.05",15,30,1,"sesonality2","scenario_25_1.txt",0.061444229878664,0.0616936631357669,114.523966953488,100.084925981669,8.2236842105263,8.30946271929825,259,12.4642022508561
0,2.39,5,4,0.1,0.95,"100","0.05",15,30,1,"sesonality2","scenario_29_1.txt",0.0755763182843493,0.0750599521264191,114.523966953488,100.084925981669,8.2236842105263,8.30946271929825,271,10.1335090904311
0,2.39,5,4,0.1,0.75,"150","0.05",15,30,1,"sesonality2","scenario_37_1.txt",0.0663772179480505,0.0667484966467172,164.972398912449,149.685990747606,8.2236842105263,8.30946271929825,298,11.5378940550831
0,2.39,5,4,0.1,0.95,"150","0.05",15,30,1,"sesonality2","scenario_41_1.txt",NA,NA,NA,NA,NA,NA,NA,NA
0,2.39,5,4,0.1,0.75,"25","0.1",15,30,1,"sesonality2","scenario_49_1.txt",0.0422604652235593,0.0417038515959455,31.6981634582763,26.6872592406293,8.38815789473686,8.30946271929825,336,18.1222166936491
0,2.39,5,4,0.1,0.95,"25","0.1",15,30,1,"sesonality2","scenario_53_1.txt",0.0644594606448601,0.063401874477751,31.6981634582763,26.6872592406293,8.38815789473686,8.30946271929825,351,11.8811622172149
0,2.39,5,4,0.1,0.75,"50","0.1",15,30,1,"sesonality2","scenario_55_1.txt",0.0434390091994207,0.0436536293306919,61.5226800461012,49.2370817128591,8.2236842105263,8.30946271929825,357,17.6305427418906
0,2.39,5,4,0.1,0.95,"50","0.1",15,30,1,"sesonality2","scenario_59_1.txt",0.0578814273173987,0.0569347056639274,61.5226800461012,49.2370817128591,8.2236842105263,8.30946271929825,369,13.2314171203162
0,2.39,5,4,0.1,0.75,"100","0.1",15,30,1,"sesonality2","scenario_67_1.txt",0.0539276834401937,0.0539320959826731,113.950081897401,99.3896425647059,8.2236842105263,8.30946271929825,396,14.2014872418005
0,2.39,5,4,0.1,0.95,"100","0.1",15,30,1,"sesonality2","scenario_71_1.txt",0.0738390104819581,0.0739192996799474,113.950081897401,99.3896425647059,8.2236842105263,8.30946271929825,411,10.3719335261527
0,2.39,5,4,0.1,0.75,"150","0.1",15,30,1,"sesonality2","scenario_79_1.txt",0.0594459647027996,0.0598347830991949,164.658825165527,150.27992603762,8.2236842105263,8.30946271929825,435,12.8831841182939
0,2.39,5,4,0.1,0.95,"150","0.1",15,30,1,"sesonality2","scenario_83_1.txt",0.0786494117824356,0.0786798346847824,164.658825165527,150.27992603762,8.2236842105263,8.30946271929825,450,9.73755926457926
0,2.39,5,4,0.1,0.75,"25","0.2",15,30,1,"sesonality2","scenario_91_1.txt",0.028444344231684,0.0281401815665281,31.7652127998632,22.3181381679891,8.38815789473686,8.30946271929825,477,26.9246252301603
0,2.39,5,4,0.1,0.95,"25","0.2",15,30,1,"sesonality2","scenario_95_1.txt",0.0403843645441358,0.0402243517545726,31.7652127998632,22.3181381679891,8.38815789473686,8.30946271929825,489,18.9641044746109
0,2.39,5,4,0.1,0.75,"50","0.2",15,30,1,"sesonality2","scenario_97_1.txt",0.0438801312731564,0.0440987909080231,62.1544199389877,49.6373121619699,8.38815789473686,8.30946271929825,495,17.4533048588274
0,2.39,5,4,0.1,0.95,"50","0.2",15,30,1,"sesonality2","scenario_101_1.txt",0.0509191606437087,0.0510366989211934,62.1544199389877,49.6373121619699,8.38815789473686,8.30946271929825,10,15.040572127938
0,2.39,5,4,0.1,0.75,"100","0.2",15,30,1,"sesonality2","scenario_109_1.txt",0.0415623786769504,0.0415314489359165,114.83848251026,100.163763874555,8.2236842105263,8.30946271929825,34,18.4265995531312
0,2.39,5,4,0.1,0.95,"100","0.2",15,30,1,"sesonality2","scenario_113_1.txt",0.0587374223030921,0.059599995242075,114.83848251026,100.163763874555,8.2236842105263,8.30946271929825,49,13.0385924054323
0,2.39,5,4,0.1,0.75,"150","0.2",15,30,1,"sesonality2","scenario_121_1.txt",0.054456537167754,0.0538536505258758,163.483088563611,149.348070691792,8.2236842105263,8.30946271929825,76,14.0635697418024
0,2.39,5,4,0.1,0.95,"150","0.2",15,30,1,"sesonality2","scenario_125_1.txt",0.0686159611990557,0.0692401967889193,163.483088563611,149.348070691792,8.2236842105263,8.30946271929825,88,11.1614454563132
0,2.39,5,4,0.1,0.75,"25","0.4",15,30,1,"sesonality2","scenario_133_1.txt",0.0315905950226483,0.0321263170089425,34.013140976197,23.4768315567715,8.38815789473686,8.30946271929825,115,24.2430795560103
0,2.39,5,4,0.1,0.95,"25","0.4",15,30,1,"sesonality2","scenario_137_1.txt",0.0387927712882475,0.0394222885113713,34.013140976197,23.4768315567715,8.38815789473686,8.30946271929825,127,19.7421654324496
0,2.39,5,4,0.1,0.75,"50","0.4",15,30,1,"sesonality2","scenario_139_1.txt",0.0318430396949171,0.0323283792043639,62.6099015815321,49.8244143675787,8.38815789473686,8.30946271929825,133,24.0508857098216
0,2.39,5,4,0.1,0.95,"50","0.4",15,30,1,"sesonality2","scenario_143_1.txt",0.0389824979257135,0.0393812706377395,62.6099015815321,49.8244143675787,8.38815789473686,8.30946271929825,148,19.646080910854
0,2.39,5,4,0.1,0.75,"100","0.4",15,30,1,"sesonality2","scenario_151_1.txt",0.0332101020436961,0.0325198594335435,114.029885976744,101.548591380575,8.2236842105263,8.30946271929825,175,23.0608538133396
0,2.39,5,4,0.1,0.95,"100","0.4",15,30,1,"sesonality2","scenario_155_1.txt",0.0459864761604384,0.0453523682518566,114.029885976744,101.548591380575,8.2236842105263,8.30946271929825,187,16.6538811472278
0,2.39,5,4,0.1,0.75,"150","0.4",15,30,1,"sesonality2","scenario_163_1.txt",0.0422566920245187,0.0423654387975791,163.617780154583,151.31248422435,8.2236842105263,8.30946271929825,214,18.1238348688391
0,2.39,5,4,0.1,0.95,"150","0.4",15,30,1,"sesonality2","scenario_167_1.txt",0.0544464812809926,0.054239398010094,163.617780154583,151.31248422435,8.2236842105263,8.30946271929825,226,14.0661671854105
0,2.39,5,4,0.1,0.75,"25","0.05",15,30,2,"sesonality2","scenario_7_2.txt",0.0467533935426994,0.0472847198528041,30.1917874470588,25.6400397478796,8.2236842105263,8.30946271929825,406,16.3806998877273
0,2.39,5,4,0.1,0.95,"25","0.05",15,30,2,"sesonality2","scenario_11_2.txt",0.0589147297132421,0.0595610792027304,30.1917874470588,25.6400397478796,8.2236842105263,8.30946271929825,38,12.9993519801149
0,2.39,5,4,0.1,0.75,"50","0.05",15,30,2,"sesonality2","scenario_13_2.txt",0.0537568588883125,0.0538082661331896,60.3384512273598,48.6695199746922,8.2236842105263,8.30946271929825,104,14.2466156727448
0,2.39,5,4,0.1,0.95,"50","0.05",15,30,2,"sesonality2","scenario_17_2.txt",0.0668236682697373,0.0665916319915206,60.3384512273598,48.6695199746922,8.2236842105263,8.30946271929825,233,11.4608091442146
0,2.39,5,4,0.1,0.75,"100","0.05",15,30,2,"sesonality2","scenario_25_2.txt",0.058130547876962,0.0574838178374974,114.523966953488,101.365880179891,8.2236842105263,8.30946271929825,260,13.1747134050199
0,2.39,5,4,0.1,0.95,"100","0.05",15,30,2,"sesonality2","scenario_29_2.txt",0.0741393778166185,0.072698567329801,114.523966953488,101.365880179891,8.2236842105263,8.30946271929825,272,10.3299128062563
0,2.39,5,4,0.1,0.75,"150","0.05",15,30,2,"sesonality2","scenario_37_2.txt",0.0662694264980729,0.0665015501348742,164.972398912449,150.397396888646,8.2236842105263,8.30946271929825,299,11.5566611758446
0,2.39,5,4,0.1,0.95,"150","0.05",15,30,2,"sesonality2","scenario_41_2.txt",0.0811232982109241,0.0817793523659569,164.972398912449,150.397396888646,8.2236842105263,8.30946271929825,313,9.44060861978902
0,2.39,5,4,0.1,0.75,"25","0.1",15,30,2,"sesonality2","scenario_49_2.txt",0.0382650671868742,0.0375044037216585,31.6981634582763,26.4039009326949,8.38815789473686,8.30946271929825,337,20.0144247654286
0,2.39,5,4,0.1,0.95,"25","0.1",15,30,2,"sesonality2","scenario_53_2.txt",0.0588024396938398,0.0582041437972587,31.6981634582763,26.4039009326949,8.38815789473686,8.30946271929825,352,13.0241757373206
0,2.39,5,4,0.1,0.75,"50","0.1",15,30,2,"sesonality2","scenario_55_2.txt",0.0493558573068984,0.049818905025831,61.5226800461012,49.0987233348837,8.38815789473686,8.30946271929825,358,15.5169690112692
0,2.39,5,4,0.1,0.95,"50","0.1",15,30,2,"sesonality2","scenario_59_2.txt",0.0617380545666425,0.0620608671398571,61.5226800461012,49.0987233348837,8.38815789473686,8.30946271929825,370,12.4048824299942
0,2.39,5,4,0.1,0.75,"100","0.1",15,30,2,"sesonality2","scenario_67_2.txt",0.0604739040699191,0.0601476026251518,113.950081897401,100.116466725171,8.2236842105263,8.30946271929825,397,12.6641949140624
0,2.39,5,4,0.1,0.95,"100","0.1",15,30,2,"sesonality2","scenario_71_2.txt",0.0741593686166013,0.0736679884245597,113.950081897401,100.116466725171,8.2236842105263,8.30946271929825,412,10.3271282191623
0,2.39,5,4,0.1,0.75,"150","0.1",15,30,2,"sesonality2","scenario_79_2.txt",0.0570362844801257,0.0566273667959014,164.658825165527,151.756432845554,8.2236842105263,8.30946271929825,436,13.4274754279029
0,2.39,5,4,0.1,0.95,"150","0.1",15,30,2,"sesonality2","scenario_83_2.txt",0.0800687940240094,0.0804812591265935,164.658825165527,151.756432845554,8.2236842105263,8.30946271929825,451,9.56494121949828
0,2.39,5,4,0.1,0.75,"25","0.2",15,30,2,"sesonality2","scenario_91_2.txt",0.0346342975807487,0.0349499382895701,31.7652127998632,26.1641594556772,8.38815789473686,8.30946271929825,478,22.1125693850208
0,2.39,5,4,0.1,0.95,"25","0.2",15,30,2,"sesonality2","scenario_95_2.txt",0.0467582425232414,0.0468642594606477,31.7652127998632,26.1641594556772,8.38815789473686,8.30946271929825,490,16.3790011563222
0,2.39,5,4,0.1,0.75,"50","0.2",15,30,2,"sesonality2","scenario_97_2.txt",0.0359579017967887,0.0365827048225882,62.1544199389877,49.7543661740082,8.38815789473686,8.30946271929825,496,21.2986094873912
0,2.39,5,4,0.1,0.95,"50","0.2",15,30,2,"sesonality2","scenario_101_2.txt",0.0493402259666288,0.0492228427720479,62.1544199389877,49.7543661740082,8.38815789473686,8.30946271929825,11,15.521884899225
0,2.39,5,4,0.1,0.75,"100","0.2",15,30,2,"sesonality2","scenario_109_2.txt",0.0427766289960566,0.0423726195570136,114.83848251026,101.255889212449,8.2236842105263,8.30946271929825,35,17.903545144391
0,2.39,5,4,0.1,0.95,"100","0.2",15,30,2,"sesonality2","scenario_113_2.txt",0.0541115634124194,0.0529273243540929,114.83848251026,101.255889212449,8.2236842105263,8.30946271929825,50,14.1532282576776
0,2.39,5,4,0.1,0.75,"150","0.2",15,30,2,"sesonality2","scenario_121_2.txt",0.0527212096478907,0.0525032528108644,163.483088563611,149.787604870178,8.2236842105263,8.30946271929825,77,14.5264745151083
0,2.39,5,4,0.1,0.95,"150","0.2",15,30,2,"sesonality2","scenario_125_2.txt",0.065703696681759,0.0658398567338718,163.483088563611,149.787604870178,8.2236842105263,8.30946271929825,89,11.6561677201396
0,2.39,5,4,0.1,0.75,"25","0.4",15,30,2,"sesonality2","scenario_133_2.txt",0.0303532499252822,0.0302764909880051,34.013140976197,23.723267392435,8.38815789473686,8.30946271929825,116,25.2313445921275
0,2.39,5,4,0.1,0.95,"25","0.4",15,30,2,"sesonality2","scenario_137_2.txt",0.0333745512587968,0.0339167326206122,34.013140976197,23.723267392435,8.38815789473686,8.30946271929825,128,22.9472241414453
0,2.39,5,4,0.1,0.75,"50","0.4",15,30,2,"sesonality2","scenario_139_2.txt",0.0343684199705772,0.034694876601522,62.6099015815321,50.5025161310534,8.38815789473686,8.30946271929825,134,22.2836344822198
0,2.39,5,4,0.1,0.95,"50","0.4",15,30,2,"sesonality2","scenario_143_2.txt",0.0413639480067217,0.0412202134964519,62.6099015815321,50.5025161310534,8.38815789473686,8.30946271929825,149,18.5149954310771
0,2.39,5,4,0.1,0.75,"100","0.4",15,30,2,"sesonality2","scenario_151_2.txt",0.0394489761477133,0.0398709134967626,114.029885976744,101.476542697401,8.2236842105263,8.30946271929825,176,19.4137689527884
0,2.39,5,4,0.1,0.95,"100","0.4",15,30,2,"sesonality2","scenario_155_2.txt",0.0481848890418298,0.0481671685366507,114.029885976744,101.476542697401,8.2236842105263,8.30946271929825,188,15.8940556590453
0,2.39,5,4,0.1,0.75,"150","0.4",15,30,2,"sesonality2","scenario_163_2.txt",0.0401005653365279,0.0398052405634019,163.617780154583,151.704740996306,8.2236842105263,8.30946271929825,215,19.0983169920087
0,2.39,5,4,0.1,0.95,"150","0.4",15,30,2,"sesonality2","scenario_167_2.txt",0.0499668653103707,0.0492383391121675,163.617780154583,151.704740996306,8.2236842105263,8.30946271929825,227,15.3272234229353
0,2.39,5,4,0.1,0.75,"25","0.05",15,30,3,"sesonality2","scenario_7_3.txt",0.044818949188043,0.0448387476025733,30.1917874470588,25.7130896095759,8.38815789473686,8.30946271929825,407,17.0877122786289
0,2.39,5,4,0.1,0.95,"25","0.05",15,30,3,"sesonality2","scenario_11_3.txt",0.0576126993056028,0.0578415316978481,30.1917874470588,25.7130896095759,8.38815789473686,8.30946271929825,39,13.2931335901022
0,2.39,5,4,0.1,0.75,"50","0.05",15,30,3,"sesonality2","scenario_13_3.txt",0.0522853677149905,0.0518701384187457,60.3384512273598,48.5450733495212,8.2236842105263,8.30946271929825,105,14.6475647360933
0,2.39,5,4,0.1,0.95,"50","0.05",15,30,3,"sesonality2","scenario_17_3.txt",0.0699908092672966,0.0702817649844928,60.3384512273598,48.5450733495212,8.2236842105263,8.30946271929825,234,10.9421982167823
0,2.39,5,4,0.1,0.75,"100","0.05",15,30,3,"sesonality2","scenario_25_3.txt",0.0614108698257455,0.0619361201016635,114.523966953488,100.930157610123,8.2236842105263,8.30946271929825,261,12.47097314415
