"Age","Number_round","Coverage_reduction","Coverage","Access","EIR","Seasonality","PE_1","PP"
5,4,0.1,0.8,"0.05","10","sesonality2",0.383018826391066,10
5,4,0.1,0.8,"0.05","25","sesonality2",0.359255422182306,10
5,4,0.1,0.8,"0.05","50","sesonality2",0.283548889640728,10
5,4,0.1,0.8,"0.05","75","sesonality2",0.31273442483143,10
5,4,0.1,0.8,"0.05","100","sesonality2",0.334523446130235,10
5,4,0.1,0.8,"0.05","125","sesonality2",0.328392644177405,10
5,4,0.1,0.8,"0.05","150","sesonality2",0.320262022235283,10
5,4,0.1,0.8,"0.1","10","sesonality2",0.32775026066394,10
5,4,0.1,0.8,"0.1","25","sesonality2",0.29876459816876,10
5,4,0.1,0.8,"0.1","50","sesonality2",0.296455382634378,10
5,4,0.1,0.8,"0.1","75","sesonality2",0.28121112713701,10
5,4,0.1,0.8,"0.1","100","sesonality2",0.302141892444006,10
5,4,0.1,0.8,"0.1","125","sesonality2",0.308865317133633,10
5,4,0.1,0.8,"0.1","150","sesonality2",0.306522361355213,10
5,4,0.1,0.8,"0.2","10","sesonality2",0.257100003184645,10
5,4,0.1,0.8,"0.2","25","sesonality2",0.250502340756995,10
5,4,0.1,0.8,"0.2","50","sesonality2",0.262343886460081,10
5,4,0.1,0.8,"0.2","75","sesonality2",0.224177508447769,10
5,4,0.1,0.8,"0.2","100","sesonality2",0.234801978066804,10
5,4,0.1,0.8,"0.2","125","sesonality2",0.235691966474656,10
5,4,0.1,0.8,"0.2","150","sesonality2",0.240959984427604,10
5,4,0.1,0.8,"0.4","10","sesonality2",0.231283836820331,10
5,4,0.1,0.8,"0.4","25","sesonality2",0.195384033115095,10
5,4,0.1,0.8,"0.4","50","sesonality2",0.175871914246194,10
5,4,0.1,0.8,"0.4","75","sesonality2",0.201403487520587,10
5,4,0.1,0.8,"0.4","100","sesonality2",0.188700885939385,10
5,4,0.1,0.8,"0.4","125","sesonality2",0.194265391602835,10
5,4,0.1,0.8,"0.4","150","sesonality2",0.184709835952301,10
5,4,0.1,0.85,"0.05","10","sesonality2",0.407881270290471,10
5,4,0.1,0.85,"0.05","25","sesonality2",0.380004282836387,10
5,4,0.1,0.85,"0.05","50","sesonality2",0.309203063514269,10
5,4,0.1,0.85,"0.05","75","sesonality2",0.345254877915115,10
5,4,0.1,0.85,"0.05","100","sesonality2",0.358080138302617,10
5,4,0.1,0.85,"0.05","125","sesonality2",0.347048404061366,10
5,4,0.1,0.85,"0.05","150","sesonality2",0.334482482021154,10
5,4,0.1,0.85,"0.1","10","sesonality2",0.346645929012849,10
5,4,0.1,0.85,"0.1","25","sesonality2",0.314499124761832,10
5,4,0.1,0.85,"0.1","50","sesonality2",0.317643584663183,10
5,4,0.1,0.85,"0.1","75","sesonality2",0.299570996175655,10
5,4,0.1,0.85,"0.1","100","sesonality2",0.322549694699298,10
5,4,0.1,0.85,"0.1","125","sesonality2",0.331047739302407,10
5,4,0.1,0.85,"0.1","150","sesonality2",0.327680770006269,10
5,4,0.1,0.85,"0.2","10","sesonality2",0.269069390888437,10
5,4,0.1,0.85,"0.2","25","sesonality2",0.268541492493435,10
5,4,0.1,0.85,"0.2","50","sesonality2",0.283087302547279,10
5,4,0.1,0.85,"0.2","75","sesonality2",0.246215074379531,10
5,4,0.1,0.85,"0.2","100","sesonality2",0.261859228222008,10
5,4,0.1,0.85,"0.2","125","sesonality2",0.261503494811348,10
5,4,0.1,0.85,"0.2","150","sesonality2",0.25992413222454,10
5,4,0.1,0.85,"0.4","10","sesonality2",0.245274626443415,10
5,4,0.1,0.85,"0.4","25","sesonality2",0.208035227562971,10
5,4,0.1,0.85,"0.4","50","sesonality2",0.187069306715677,10
5,4,0.1,0.85,"0.4","75","sesonality2",0.216990927581993,10
5,4,0.1,0.85,"0.4","100","sesonality2",0.206292831014679,10
5,4,0.1,0.85,"0.4","125","sesonality2",0.212611348840186,10
5,4,0.1,0.85,"0.4","150","sesonality2",0.196554245115221,10
5,4,0.1,0.9,"0.05","10","sesonality2",0.42489241611638,10
5,4,0.1,0.9,"0.05","25","sesonality2",0.401741184473996,10
5,4,0.1,0.9,"0.05","50","sesonality2",0.334390797862837,10
5,4,0.1,0.9,"0.05","75","sesonality2",0.365200755806443,10
5,4,0.1,0.9,"0.05","100","sesonality2",0.383319451344454,10
5,4,0.1,0.9,"0.05","125","sesonality2",0.366118736387193,10
5,4,0.1,0.9,"0.05","150","sesonality2",0.362110803890851,10
5,4,0.1,0.9,"0.1","10","sesonality2",0.364088084411835,10
5,4,0.1,0.9,"0.1","25","sesonality2",0.33180710401421,10
5,4,0.1,0.9,"0.1","50","sesonality2",0.337387136553664,10
5,4,0.1,0.9,"0.1","75","sesonality2",0.32022584884413,10
5,4,0.1,0.9,"0.1","100","sesonality2",0.340739257579016,10
5,4,0.1,0.9,"0.1","125","sesonality2",0.347575818565418,10
5,4,0.1,0.9,"0.1","150","sesonality2",0.347111961624585,10
5,4,0.1,0.9,"0.2","10","sesonality2",0.277846941871215,10
5,4,0.1,0.9,"0.2","25","sesonality2",0.290654001073585,10
5,4,0.1,0.9,"0.2","50","sesonality2",0.293711979079747,10
5,4,0.1,0.9,"0.2","75","sesonality2",0.267250932768938,10
5,4,0.1,0.9,"0.2","100","sesonality2",0.285118969583503,10
5,4,0.1,0.9,"0.2","125","sesonality2",0.281101136696613,10
5,4,0.1,0.9,"0.2","150","sesonality2",0.281258798496095,10
5,4,0.1,0.9,"0.4","10","sesonality2",0.256933617795991,10
5,4,0.1,0.9,"0.4","25","sesonality2",0.225746899789996,10
5,4,0.1,0.9,"0.4","50","sesonality2",0.204985134666845,10
5,4,0.1,0.9,"0.4","75","sesonality2",0.241411250344865,10
5,4,0.1,0.9,"0.4","100","sesonality2",0.224402186239246,10
5,4,0.1,0.9,"0.4","125","sesonality2",0.224511429210358,10
5,4,0.1,0.9,"0.4","150","sesonality2",0.209879205423506,10
5,4,0.1,0.95,"0.05","10","sesonality2",0.441903561942292,10
5,4,0.1,0.95,"0.05","25","sesonality2",0.416561799226912,10
5,4,0.1,0.95,"0.05","50","sesonality2",0.37217239938569,10
5,4,0.1,0.95,"0.05","75","sesonality2",0.389916300150045,10
5,4,0.1,0.95,"0.05","100","sesonality2",0.408558764386291,10
5,4,0.1,0.95,"0.05","125","sesonality2",0.386018213596752,10
5,4,0.1,0.95,"0.05","150","sesonality2",0.390958022313621,10
5,4,0.1,0.95,"0.1","10","sesonality2",0.365541597361753,10
5,4,0.1,0.95,"0.1","25","sesonality2",0.353835441244512,10
5,4,0.1,0.95,"0.1","50","sesonality2",0.360501538766909,10
5,4,0.1,0.95,"0.1","75","sesonality2",0.342257691690506,10
5,4,0.1,0.95,"0.1","100","sesonality2",0.360703411959195,10
5,4,0.1,0.95,"0.1","125","sesonality2",0.368888341825613,10
5,4,0.1,0.95,"0.1","150","sesonality2",0.359634285111943,10
5,4,0.1,0.95,"0.2","10","sesonality2",0.284230615313239,10
5,4,0.1,0.95,"0.2","25","sesonality2",0.305783612207371,10
5,4,0.1,0.95,"0.2","50","sesonality2",0.304842592589951,10
5,4,0.1,0.95,"0.2","75","sesonality2",0.282276545904231,10
5,4,0.1,0.95,"0.2","100","sesonality2",0.300783693357569,10
5,4,0.1,0.95,"0.2","125","sesonality2",0.294962883395946,10
5,4,0.1,0.95,"0.2","150","sesonality2",0.297852427818414,10
5,4,0.1,0.95,"0.4","10","sesonality2",0.262374480427192,10
5,4,0.1,0.95,"0.4","25","sesonality2",0.23966321368266,10
5,4,0.1,0.95,"0.4","50","sesonality2",0.216182527136327,10
5,4,0.1,0.95,"0.4","75","sesonality2",0.25543994640013,10
5,4,0.1,0.95,"0.4","100","sesonality2",0.234232979075439,10
5,4,0.1,0.95,"0.4","125","sesonality2",0.238394856308896,10
5,4,0.1,0.95,"0.4","150","sesonality2",0.226165268022522,10
5,4,0.1,1,"0.05","10","sesonality2",0.465457456162781,10
5,4,0.1,1,"0.05","25","sesonality2",0.435828598405701,10
5,4,0.1,1,"0.05","50","sesonality2",0.395960815159339,10
5,4,0.1,1,"0.05","75","sesonality2",0.411596602205835,10
5,4,0.1,1,"0.05","100","sesonality2",0.427488249167669,10
5,4,0.1,1,"0.05","125","sesonality2",0.411307132550564,10
5,4,0.1,1,"0.05","150","sesonality2",0.419398941885367,10
5,4,0.1,1,"0.1","10","sesonality2",0.385890778660575,10
5,4,0.1,1,"0.1","25","sesonality2",0.375339294255045,10
5,4,0.1,1,"0.1","50","sesonality2",0.393246941902337,10
5,4,0.1,1,"0.1","75","sesonality2",0.36933849852251,10
5,4,0.1,1,"0.1","100","sesonality2",0.379447955320652,10
5,4,0.1,1,"0.1","125","sesonality2",0.387156218905781,10
5,4,0.1,1,"0.1","150","sesonality2",0.380360889504814,10
5,4,0.1,1,"0.2","10","sesonality2",0.312159186622086,10
5,4,0.1,1,"0.2","25","sesonality2",0.313930325894798,10
5,4,0.1,1,"0.2","50","sesonality2",0.321032575877523,10
5,4,0.1,1,"0.2","75","sesonality2",0.305315819378346,10
5,4,0.1,1,"0.2","100","sesonality2",0.322144680322204,10
5,4,0.1,1,"0.2","125","sesonality2",0.318384455405166,10
5,4,0.1,1,"0.2","150","sesonality2",0.318238886700121,10
5,4,0.1,1,"0.4","10","sesonality2",0.291133325763539,10
5,4,0.1,1,"0.4","25","sesonality2",0.252946967852929,10
5,4,0.1,1,"0.4","50","sesonality2",0.231299006970128,10
5,4,0.1,1,"0.4","75","sesonality2",0.278821106492242,10
5,4,0.1,1,"0.4","100","sesonality2",0.251824924150733,10
5,4,0.1,1,"0.4","125","sesonality2",0.257732486910426,10
5,4,0.1,1,"0.4","150","sesonality2",0.241957813573085,10
5,4,0.1,0.75,"0.05","10","sesonality2",0.350618341910074,10
5,4,0.1,0.75,"0.05","25","sesonality2",0.284964217950623,10
5,4,0.1,0.75,"0.05","50","sesonality2",0.320035656404979,10
5,4,0.1,0.75,"0.05","75","sesonality2",0.315829273504903,10
5,4,0.1,0.75,"0.05","100","sesonality2",0.308928449758901,10
5,4,0.1,0.75,"0.05","125","sesonality2",0.297164372099852,10
5,4,0.1,0.75,"0.05","150","sesonality2",0.32283232273857,10
5,4,0.1,0.75,"0.1","10","sesonality2",0.315061847579971,10
5,4,0.1,0.75,"0.1","25","sesonality2",0.2427545202314,10
5,4,0.1,0.75,"0.1","50","sesonality2",0.272773931696939,10
5,4,0.1,0.75,"0.1","75","sesonality2",0.267105248699784,10
5,4,0.1,0.75,"0.1","100","sesonality2",0.28080366243998,10
5,4,0.1,0.75,"0.1","125","sesonality2",0.241900176801563,10
5,4,0.1,0.75,"0.1","150","sesonality2",0.284940686672867,10
5,4,0.1,0.75,"0.2","10","sesonality2",0.27810637059001,10
5,4,0.1,0.75,"0.2","25","sesonality2",0.184075196552325,10
5,4,0.1,0.75,"0.2","50","sesonality2",0.188010388794351,10
5,4,0.1,0.75,"0.2","75","sesonality2",0.230636476064995,10
5,4,0.1,0.75,"0.2","100","sesonality2",0.250678865921156,10
5,4,0.1,0.75,"0.2","125","sesonality2",0.234014891736155,10
5,4,0.1,0.75,"0.2","150","sesonality2",0.206183581285294,10
5,4,0.1,0.75,"0.4","10","sesonality2",0.188918651134649,10
5,4,0.1,0.75,"0.4","25","sesonality2",0.220796000068548,10
5,4,0.1,0.75,"0.4","50","sesonality2",0.199156829665324,10
5,4,0.1,0.75,"0.4","75","sesonality2",0.199899809035415,10
5,4,0.1,0.75,"0.4","100","sesonality2",0.163005379283177,10
5,4,0.1,0.75,"0.4","125","sesonality2",0.185900436555953,10
5,4,0.1,0.75,"0.4","150","sesonality2",0.188433331873254,10
5,4,0.1,0.8,"0.05","10","sesonality2",0.372454966286748,10
5,4,0.1,0.8,"0.05","25","sesonality2",0.309638349897688,10
5,4,0.1,0.8,"0.05","50","sesonality2",0.340571492285366,10
5,4,0.1,0.8,"0.05","75","sesonality2",0.331916893461679,10
5,4,0.1,0.8,"0.05","100","sesonality2",0.325249592648374,10
5,4,0.1,0.8,"0.05","125","sesonality2",0.316125764938885,10
5,4,0.1,0.8,"0.05","150","sesonality2",0.339368281504336,10
5,4,0.1,0.8,"0.1","10","sesonality2",0.340816635831539,10
5,4,0.1,0.8,"0.1","25","sesonality2",0.268507441757538,10
5,4,0.1,0.8,"0.1","50","sesonality2",0.290547277561779,10
5,4,0.1,0.8,"0.1","75","sesonality2",0.283548400171263,10
5,4,0.1,0.8,"0.1","100","sesonality2",0.297752875490756,10
5,4,0.1,0.8,"0.1","125","sesonality2",0.259769353541657,10
5,4,0.1,0.8,"0.1","150","sesonality2",0.306804011001213,10
5,4,0.1,0.8,"0.2","10","sesonality2",0.299246422644313,10
5,4,0.1,0.8,"0.2","25","sesonality2",0.205897851027895,10
5,4,0.1,0.8,"0.2","50","sesonality2",0.203656700239509,10
5,4,0.1,0.8,"0.2","75","sesonality2",0.247812024202742,10
5,4,0.1,0.8,"0.2","100","sesonality2",0.263902180051959,10
5,4,0.1,0.8,"0.2","125","sesonality2",0.251552917111007,10
5,4,0.1,0.8,"0.2","150","sesonality2",0.217625980113613,10
5,4,0.1,0.8,"0.4","10","sesonality2",0.201841221828846,10
5,4,0.1,0.8,"0.4","25","sesonality2",0.228282347545871,10
5,4,0.1,0.8,"0.4","50","sesonality2",0.21842109836753,10
5,4,0.1,0.8,"0.4","75","sesonality2",0.214428217172256,10
5,4,0.1,0.8,"0.4","100","sesonality2",0.178836272048411,10
5,4,0.1,0.8,"0.4","125","sesonality2",0.193378387230576,10
5,4,0.1,0.8,"0.4","150","sesonality2",0.20547282400549,10
5,4,0.1,0.85,"0.05","10","sesonality2",0.398577363624282,10
5,4,0.1,0.85,"0.05","25","sesonality2",0.329172037689118,10
5,4,0.1,0.85,"0.05","50","sesonality2",0.366583551067189,10
5,4,0.1,0.85,"0.05","75","sesonality2",0.353813931736179,10
5,4,0.1,0.85,"0.05","100","sesonality2",0.347583788181337,10
5,4,0.1,0.85,"0.05","125","sesonality2",0.340986257772283,10
5,4,0.1,0.85,"0.05","150","sesonality2",0.365583825889084,10
5,4,0.1,0.85,"0.1","10","sesonality2",0.362394971934201,10
5,4,0.1,0.85,"0.1","25","sesonality2",0.29426036328368,10
5,4,0.1,0.85,"0.1","50","sesonality2",0.30927263774773,10
5,4,0.1,0.85,"0.1","75","sesonality2",0.309857442525627,10
5,4,0.1,0.85,"0.1","100","sesonality2",0.316534435898374,10
5,4,0.1,0.85,"0.1","125","sesonality2",0.276298342026244,10
5,4,0.1,0.85,"0.1","150","sesonality2",0.331239491132895,10
5,4,0.1,0.85,"0.2","10","sesonality2",0.329782053389423,10
5,4,0.1,0.85,"0.2","25","sesonality2",0.231357614582725,10
5,4,0.1,0.85,"0.2","50","sesonality2",0.223619235531609,10
5,4,0.1,0.85,"0.2","75","sesonality2",0.264987572340489,10
5,4,0.1,0.85,"0.2","100","sesonality2",0.289369303563137,10
5,4,0.1,0.85,"0.2","125","sesonality2",0.267194939742632,10
5,4,0.1,0.85,"0.2","150","sesonality2",0.236219878209634,10
5,4,0.1,0.85,"0.4","10","sesonality2",0.219324699826884,10
5,4,0.1,0.85,"0.4","25","sesonality2",0.243255042500517,10
5,4,0.1,0.85,"0.4","50","sesonality2",0.227778028880033,10
5,4,0.1,0.85,"0.4","75","sesonality2",0.223767908117368,10
5,4,0.1,0.85,"0.4","100","sesonality2",0.199263230455168,10
5,4,0.1,0.85,"0.4","125","sesonality2",0.213319589029572,10
5,4,0.1,0.85,"0.4","150","sesonality2",0.220564945608326,10
5,4,0.1,0.9,"0.05","10","sesonality2",0.425307258574313,10
5,4,0.1,0.9,"0.05","25","sesonality2",0.35333212522062,10
5,4,0.1,0.9,"0.05","50","sesonality2",0.392139257940559,10
5,4,0.1,0.9,"0.05","75","sesonality2",0.371689065021483,10
5,4,0.1,0.9,"0.05","100","sesonality2",0.362616419790061,10
5,4,0.1,0.9,"0.05","125","sesonality2",0.362897200608499,10
5,4,0.1,0.9,"0.05","150","sesonality2",0.395025898813493,10
5,4,0.1,0.9,"0.1","10","sesonality2",0.381885081962413,10
5,4,0.1,0.9,"0.1","25","sesonality2",0.317821546807595,10
5,4,0.1,0.9,"0.1","50","sesonality2",0.327540623740104,10
5,4,0.1,0.9,"0.1","75","sesonality2",0.33146844160243,10
5,4,0.1,0.9,"0.1","100","sesonality2",0.32752852003942,10
5,4,0.1,0.9,"0.1","125","sesonality2",0.293274059929332,10
5,4,0.1,0.9,"0.1","150","sesonality2",0.340242036444568,10
5,4,0.1,0.9,"0.2","10","sesonality2",0.350922105443726,10
5,4,0.1,0.9,"0.2","25","sesonality2",0.251967899365209,10
5,4,0.1,0.9,"0.2","50","sesonality2",0.234409795148959,10
5,4,0.1,0.9,"0.2","75","sesonality2",0.277111488673017,10
5,4,0.1,0.9,"0.2","100","sesonality2",0.302102865318723,10
5,4,0.1,0.9,"0.2","125","sesonality2",0.287102968546519,10
5,4,0.1,0.9,"0.2","150","sesonality2",0.258627909248426,10
5,4,0.1,0.9,"0.4","10","sesonality2",0.235287875390306,10
5,4,0.1,0.9,"0.4","25","sesonality2",0.263842498063158,10
5,4,0.1,0.9,"0.4","50","sesonality2",0.2338325133293,10
5,4,0.1,0.9,"0.4","75","sesonality2",0.23466421422,10
5,4,0.1,0.9,"0.4","100","sesonality2",0.215094123220406,10
5,4,0.1,0.9,"0.4","125","sesonality2",0.231765200693645,10
5,4,0.1,0.9,"0.4","150","sesonality2",0.238578123005262,10
5,4,0.1,0.95,"0.05","10","sesonality2",0.438064708436828,10
5,4,0.1,0.95,"0.05","25","sesonality2",0.374407946258738,10
5,4,0.1,0.95,"0.05","50","sesonality2",0.415869557180116,10
5,4,0.1,0.95,"0.05","75","sesonality2",0.393586103295984,10
5,4,0.1,0.95,"0.05","100","sesonality2",0.388386645405018,10
5,4,0.1,0.95,"0.05","125","sesonality2",0.381858593447532,10
5,4,0.1,0.95,"0.05","150","sesonality2",0.417208282523666,10
5,4,0.1,0.95,"0.1","10","sesonality2",0.402071267348777,10
5,4,0.1,0.95,"0.1","25","sesonality2",0.334072130916864,10
5,4,0.1,0.95,"0.1","50","sesonality2",0.345314880381338,10
5,4,0.1,0.95,"0.1","75","sesonality2",0.352139832023719,10
5,4,0.1,0.95,"0.1","100","sesonality2",0.343103472572567,10
5,4,0.1,0.95,"0.1","125","sesonality2",0.311143236669423,10
5,4,0.1,0.95,"0.1","150","sesonality2",0.361676668139027,10
5,4,0.1,0.95,"0.2","10","sesonality2",0.366581403261733,10
5,4,0.1,0.95,"0.2","25","sesonality2",0.263485411449536,10
5,4,0.1,0.95,"0.2","50","sesonality2",0.253293274479323,10
5,4,0.1,0.95,"0.2","75","sesonality2",0.298328342254941,10
5,4,0.1,0.95,"0.2","100","sesonality2",0.324631474578611,10
5,4,0.1,0.95,"0.2","125","sesonality2",0.301322989120726,10
5,4,0.1,0.95,"0.2","150","sesonality2",0.278175340580139,10
5,4,0.1,0.95,"0.4","10","sesonality2",0.245929992432589,10
5,4,0.1,0.95,"0.4","25","sesonality2",0.284429953625798,10
5,4,0.1,0.95,"0.4","50","sesonality2",0.244290259196213,10
5,4,0.1,0.95,"0.4","75","sesonality2",0.251786980952706,10
5,4,0.1,0.95,"0.4","100","sesonality2",0.227860972224628,10
5,4,0.1,0.95,"0.4","125","sesonality2",0.248216692177816,10
5,4,0.1,0.95,"0.4","150","sesonality2",0.257078143034546,10
5,4,0.1,1,"0.05","10","sesonality2",0.460542120099356,10
5,4,0.1,1,"0.05","25","sesonality2",0.397025900543552,10
5,4,0.1,1,"0.05","50","sesonality2",0.431841873975972,10
5,4,0.1,1,"0.05","75","sesonality2",0.419505046559678,10
5,4,0.1,1,"0.05","100","sesonality2",0.415874886060973,10
5,4,0.1,1,"0.05","125","sesonality2",0.403348171998435,10
5,4,0.1,1,"0.05","150","sesonality2",0.436164137694178,10
5,4,0.1,1,"0.1","10","sesonality2",0.417384925228087,10
5,4,0.1,1,"0.1","25","sesonality2",0.358188037286952,10
5,4,0.1,1,"0.1","50","sesonality2",0.369013889236311,10
5,4,0.1,1,"0.1","75","sesonality2",0.371401809461736,10
5,4,0.1,1,"0.1","100","sesonality2",0.371962943442809,10
5,4,0.1,1,"0.1","125","sesonality2",0.334373166431545,10
5,4,0.1,1,"0.1","150","sesonality2",0.38053914403015,10
5,4,0.1,1,"0.2","10","sesonality2",0.369713262825335,10
5,4,0.1,1,"0.2","25","sesonality2",0.28409569623202,10
5,4,0.1,1,"0.2","50","sesonality2",0.270558169867085,10
5,4,0.1,1,"0.2","75","sesonality2",0.312472911309557,10
5,4,0.1,1,"0.2","100","sesonality2",0.34422156958721,10
5,4,0.1,1,"0.2","125","sesonality2",0.321705018610419,10
5,4,0.1,1,"0.2","150","sesonality2",0.298199538529701,10
5,4,0.1,1,"0.4","10","sesonality2",0.268734528951762,10
5,4,0.1,1,"0.4","25","sesonality2",0.294411750262233,10
5,4,0.1,1,"0.4","50","sesonality2",0.266306566284449,10
5,4,0.1,1,"0.4","75","sesonality2",0.266315389089543,10
5,4,0.1,1,"0.4","100","sesonality2",0.241649169149186,10
5,4,0.1,1,"0.4","125","sesonality2",0.259184353167267,10
5,4,0.1,1,"0.4","150","sesonality2",0.274117635166779,10
5,4,0.1,0.75,"0.05","10","sesonality2",0.202579802452153,5
5,4,0.1,0.75,"0.05","25","sesonality2",0.245128336013697,5
5,4,0.1,0.75,"0.05","50","sesonality2",0.254808152052377,5
5,4,0.1,0.75,"0.05","75","sesonality2",0.246675921298124,5
5,4,0.1,0.75,"0.05","100","sesonality2",0.220159403376568,5
5,4,0.1,0.75,"0.05","125","sesonality2",0.226179810081203,5
5,4,0.1,0.75,"0.05","150","sesonality2",0.237644900753922,5
5,4,0.1,0.75,"0.1","10","sesonality2",0.245610036420545,5
5,4,0.1,0.75,"0.1","25","sesonality2",0.207810388898638,5
5,4,0.1,0.75,"0.1","50","sesonality2",0.219782752757397,5
5,4,0.1,0.75,"0.1","75","sesonality2",0.216060158730164,5
5,4,0.1,0.75,"0.1","100","sesonality2",0.188954206977032,5
5,4,0.1,0.75,"0.1","125","sesonality2",0.189416053252068,5
5,4,0.1,0.75,"0.1","150","sesonality2",0.198321894648366,5
5,4,0.1,0.75,"0.2","10","sesonality2",0.154094828676825,5
5,4,0.1,0.75,"0.2","25","sesonality2",0.126821567582338,5
5,4,0.1,0.75,"0.2","50","sesonality2",0.159739271341683,5
5,4,0.1,0.75,"0.2","75","sesonality2",0.176708161072615,5
5,4,0.1,0.75,"0.2","100","sesonality2",0.16955630671587,5
5,4,0.1,0.75,"0.2","125","sesonality2",0.210357651466019,5
5,4,0.1,0.75,"0.2","150","sesonality2",0.187410047352691,5
5,4,0.1,0.75,"0.4","10","sesonality2",0.106408582328395,5
5,4,0.1,0.75,"0.4","25","sesonality2",0.115640266801907,5
5,4,0.1,0.75,"0.4","50","sesonality2",0.139919340898194,5
5,4,0.1,0.75,"0.4","75","sesonality2",0.152183515062355,5
5,4,0.1,0.75,"0.4","100","sesonality2",0.141381184910367,5
5,4,0.1,0.75,"0.4","125","sesonality2",0.145222782517458,5
5,4,0.1,0.75,"0.4","150","sesonality2",0.123929173502696,5
5,4,0.1,0.8,"0.05","10","sesonality2",0.221565997631861,5
5,4,0.1,0.8,"0.05","25","sesonality2",0.274925901697365,5
5,4,0.1,0.8,"0.05","50","sesonality2",0.268041810099212,5
5,4,0.1,0.8,"0.05","75","sesonality2",0.265806611784347,5
5,4,0.1,0.8,"0.05","100","sesonality2",0.235764885021062,5
5,4,0.1,0.8,"0.05","125","sesonality2",0.244811114814401,5
5,4,0.1,0.8,"0.05","150","sesonality2",0.249608265406593,5
5,4,0.1,0.8,"0.1","10","sesonality2",0.259908041145427,5
5,4,0.1,0.8,"0.1","25","sesonality2",0.227299096086637,5
5,4,0.1,0.8,"0.1","50","sesonality2",0.234575862643956,5
5,4,0.1,0.8,"0.1","75","sesonality2",0.232525639643648,5
5,4,0.1,0.8,"0.1","100","sesonality2",0.204032804819149,5
5,4,0.1,0.8,"0.1","125","sesonality2",0.200029263684119,5
5,4,0.1,0.8,"0.1","150","sesonality2",0.203153927064185,5
5,4,0.1,0.8,"0.2","10","sesonality2",0.166244274584518,5
5,4,0.1,0.8,"0.2","25","sesonality2",0.134123408132172,5
5,4,0.1,0.8,"0.2","50","sesonality2",0.163940574984974,5
5,4,0.1,0.8,"0.2","75","sesonality2",0.18853281944141,5
5,4,0.1,0.8,"0.2","100","sesonality2",0.178406505933818,5
5,4,0.1,0.8,"0.2","125","sesonality2",0.222413259840583,5
5,4,0.1,0.8,"0.2","150","sesonality2",0.19698602322564,5
5,4,0.1,0.8,"0.4","10","sesonality2",0.121669156823735,5
5,4,0.1,0.8,"0.4","25","sesonality2",0.1280002910255,5
5,4,0.1,0.8,"0.4","50","sesonality2",0.148058905495372,5
5,4,0.1,0.8,"0.4","75","sesonality2",0.157413721631989,5
5,4,0.1,0.8,"0.4","100","sesonality2",0.150132096095333,5
5,4,0.1,0.8,"0.4","125","sesonality2",0.150670377762131,5
5,4,0.1,0.8,"0.4","150","sesonality2",0.135546343093454,5
5,4,0.1,0.85,"0.05","10","sesonality2",0.226312546426789,5
5,4,0.1,0.85,"0.05","25","sesonality2",0.288831432349747,5
5,4,0.1,0.85,"0.05","50","sesonality2",0.279906469037752,5
5,4,0.1,0.85,"0.05","75","sesonality2",0.284937302270567,5
5,4,0.1,0.85,"0.05","100","sesonality2",0.25830613628533,5
5,4,0.1,0.85,"0.05","125","sesonality2",0.265512564517953,5
5,4,0.1,0.85,"0.05","150","sesonality2",0.272297405265106,5
5,4,0.1,0.85,"0.1","10","sesonality2",0.270801759031052,5
5,4,0.1,0.85,"0.1","25","sesonality2",0.237306810588582,5
5,4,0.1,0.85,"0.1","50","sesonality2",0.242688213226906,5
5,4,0.1,0.85,"0.1","75","sesonality2",0.242587877979667,5
5,4,0.1,0.85,"0.1","100","sesonality2",0.227336092393329,5
5,4,0.1,0.85,"0.1","125","sesonality2",0.216833513534867,5
5,4,0.1,0.85,"0.1","150","sesonality2",0.216332197289142,5
5,4,0.1,0.85,"0.2","10","sesonality2",0.185227783815288,5
5,4,0.1,0.85,"0.2","25","sesonality2",0.140208275257035,5
5,4,0.1,0.85,"0.2","50","sesonality2",0.177636950794655,5
5,4,0.1,0.85,"0.2","75","sesonality2",0.201835560106305,5
5,4,0.1,0.85,"0.2","100","sesonality2",0.187748382886095,5
5,4,0.1,0.85,"0.2","125","sesonality2",0.232614159234445,5
5,4,0.1,0.85,"0.2","150","sesonality2",0.208841993354051,5
5,4,0.1,0.85,"0.4","10","sesonality2",0.133538492542331,5
5,4,0.1,0.85,"0.4","25","sesonality2",0.136652307982015,5
5,4,0.1,0.85,"0.4","50","sesonality2",0.158911658291607,5
5,4,0.1,0.85,"0.4","75","sesonality2",0.171535279370002,5
5,4,0.1,0.85,"0.4","100","sesonality2",0.154764931428549,5
5,4,0.1,0.85,"0.4","125","sesonality2",0.156117973006807,5
5,4,0.1,0.85,"0.4","150","sesonality2",0.145264765318373,5
5,4,0.1,0.9,"0.05","10","sesonality2",0.232415252020267,5
5,4,0.1,0.9,"0.05","25","sesonality2",0.295287571581206,5
5,4,0.1,0.9,"0.05","50","sesonality2",0.297703457445564,5
5,4,0.1,0.9,"0.05","75","sesonality2",0.30493607010452,5
5,4,0.1,0.9,"0.05","100","sesonality2",0.27954693074589,5
5,4,0.1,0.9,"0.05","125","sesonality2",0.285799985227434,5
5,4,0.1,0.9,"0.05","150","sesonality2",0.28384824010217,5
5,4,0.1,0.9,"0.1","10","sesonality2",0.277610332709565,5
5,4,0.1,0.9,"0.1","25","sesonality2",0.248894690538201,5
