"Coverage","Access","EIR","Indicator","Age","Number_round","Seasonality","Coverage_reduction","Time_0.1","Prevalance"
0.95,0.4,115,0.0205990763451599,5,4.5,"sesonality2",0.1,37.1790120839916,NA
0.75,0.1,125,0.0156207058658714,5,4.5,"sesonality2",0.1,49.0280858580805,NA
0.85,0.1,125,0.0177901582181518,5,4.5,"sesonality2",0.1,43.0492690938714,NA
0.95,0.1,125,0.0204681723902186,5,4.5,"sesonality2",0.1,37.4167900169608,NA
0.75,0.4,125,0.0160722857915663,5,4.5,"sesonality2",0.1,47.6505531501708,NA
0.85,0.4,125,0.0182144537608509,5,4.5,"sesonality2",0.1,42.0464603776287,NA
0.95,0.4,125,0.0209829234816935,5,4.5,"sesonality2",0.1,36.498884868161,NA
0.75,0.1,135,0.0160391599988774,5,4.5,"sesonality2",0.1,47.7489661808578,NA
0.85,0.1,135,0.0182925147257202,5,4.5,"sesonality2",0.1,41.8670324905595,NA
0.95,0.1,135,0.0210405855859815,5,4.5,"sesonality2",0.1,36.3988590158832,NA
0.75,0.4,135,0.0163660297979021,5,4.5,"sesonality2",0.1,46.7953020868833,NA
0.85,0.4,135,0.01860798896144,5,4.5,"sesonality2",0.1,41.1572314419783,NA
0.95,0.4,135,0.0214361998760586,5,4.5,"sesonality2",0.1,35.7271024147858,NA
0.75,0.1,145,0.016335445071944,5,4.5,"sesonality2",0.1,46.8829165647351,NA
0.85,0.1,145,0.0186908044973153,5,4.5,"sesonality2",0.1,40.9748712777863,NA
0.95,0.1,145,0.0215279362213859,5,4.5,"sesonality2",0.1,35.5748595908123,NA
0.75,0.4,145,0.0165952248157568,5,4.5,"sesonality2",0.1,46.1490167718973,NA
0.85,0.4,145,0.018964992859485,5,4.5,"sesonality2",0.1,40.382472802922,NA
0.95,0.4,145,0.0218702535181679,5,4.5,"sesonality2",0.1,35.0180352376602,NA
0.75,0.1,155,0.0165171750264884,5,4.5,"sesonality2",0.1,46.3670880236828,NA
0.85,0.1,155,0.0189575185449757,5,4.5,"sesonality2",0.1,40.3983942591862,NA
0.95,0.1,155,0.0218752817569866,5,4.5,"sesonality2",0.1,35.0099860136048,NA
0.75,0.4,155,0.0167744290021005,5,4.5,"sesonality2",0.1,45.655998678695,NA
0.85,0.4,155,0.019264193591503,5,4.5,"sesonality2",0.1,39.7552747130596,NA
0.95,0.4,155,0.0222372703212706,5,4.5,"sesonality2",0.1,34.4400772797732,NA
0.75,0.1,5,0.00644346121647921,5,4.5,"sesonality3",0.1,110,NA
0.85,0.1,5,0.00739379188287161,5,4.5,"sesonality3",0.1,110,0.191759494732564
0.95,0.1,5,0.00810260457693491,5,4.5,"sesonality3",0.1,94.519398186586,NA
0.75,0.4,5,0.00566519645158328,5,4.5,"sesonality3",0.1,110,0.106411022999725
0.85,0.4,5,0.00615033979622727,5,4.5,"sesonality3",0.1,110,0.106411022999725
0.95,0.4,5,0.00615791295959692,5,4.5,"sesonality3",0.1,110,0.106411022999725
0.75,0.1,15,0.00724606839399679,5,4.5,"sesonality3",0.1,110,0.241461869011354
0.85,0.1,15,0.00844386585528946,5,4.5,"sesonality3",0.1,90.6993693979653,0.23117635207289
0.95,0.1,15,0.00935230922818435,5,4.5,"sesonality3",0.1,81.8892200492869,0.241461869011354
0.75,0.4,15,0.00671090809044592,5,4.5,"sesonality3",0.1,110,0.136388439334997
0.85,0.4,15,0.00745569379030302,5,4.5,"sesonality3",0.1,110,0.136388439334997
0.95,0.4,15,0.00764382713086867,5,4.5,"sesonality3",0.1,110,0.136388439334997
0.75,0.1,25,0.00806766827173298,5,4.5,"sesonality3",0.1,94.9287058615333,0.281728069811674
0.85,0.1,25,0.00951150419004447,5,4.5,"sesonality3",0.1,80.5186322850355,0.277553140943541
0.95,0.1,25,0.0106328965469488,5,4.5,"sesonality3",0.1,72.0267807529393,0.281728069811674
0.75,0.4,25,0.00778162943990691,5,4.5,"sesonality3",0.1,98.4181159318898,0.156670937542734
0.85,0.4,25,0.00879232863086797,5,4.5,"sesonality3",0.1,87.1047182730431,0.156670937542734
0.95,0.4,25,0.00918242361281728,5,4.5,"sesonality3",0.1,83.4042667435588,0.156670937542734
0.75,0.1,35,0.00881420752963793,5,4.5,"sesonality3",0.1,86.8885042450577,0.319898323302595
0.85,0.1,35,0.0104881066204777,5,4.5,"sesonality3",0.1,73.0211215492852,0.309805441117775
0.95,0.1,35,0.0118278480611965,5,4.5,"sesonality3",0.1,64.7500123770013,0.319898323302595
0.75,0.4,35,0.00876004166857737,5,4.5,"sesonality3",0.1,87.4257608959684,0.190177027101889
0.85,0.4,35,0.0100287415097491,5,4.5,"sesonality3",0.1,76.3658438709648,0.190177027101889
0.95,0.4,35,0.0106359389468969,5,4.5,"sesonality3",0.1,72.0061775626499,0.190177027101889
0.75,0.1,45,0.00944804581363293,5,4.5,"sesonality3",0.1,81.0594405935974,0.334202780127382
0.85,0.1,45,0.0113235587488418,5,4.5,"sesonality3",0.1,67.6336234343378,0.335812569152614
0.95,0.1,45,0.0128748353979704,5,4.5,"sesonality3",0.1,59.4845125924093,0.334202780127382
0.75,0.4,45,0.00958619532906703,5,4.5,"sesonality3",0.1,79.8912688575793,0.216420115689203
0.85,0.4,45,0.011092839153526,5,4.5,"sesonality3",0.1,69.0403329351736,0.216420115689203
0.95,0.4,45,0.0119215884773347,5,4.5,"sesonality3",0.1,64.2408777833424,0.216420115689203
0.75,0.1,55,0.00999122394499302,5,4.5,"sesonality3",0.1,76.6526015803662,0.353979048038303
0.85,0.1,55,0.0120296594595325,5,4.5,"sesonality3",0.1,63.6637563126435,0.350393059529384
0.95,0.1,55,0.0137700197808297,5,4.5,"sesonality3",0.1,55.6174443134764,0.353979048038303
0.75,0.4,55,0.0102706967000955,5,4.5,"sesonality3",0.1,74.5668313181366,0.220533901565025
0.85,0.4,55,0.0119853398152919,5,4.5,"sesonality3",0.1,63.8991735035017,0.220533901565025
0.95,0.4,55,0.0130251208124493,5,4.5,"sesonality3",0.1,58.7981731135859,0.220533901565025
0.75,0.1,65,0.0104763761985854,5,4.5,"sesonality3",0.1,73.1028834626208,0.377728016390315
0.85,0.1,65,0.0126321243166933,5,4.5,"sesonality3",0.1,60.6274359842781,0.369109625845897
0.95,0.1,65,0.0145257031016893,5,4.5,"sesonality3",0.1,52.7240095019356,0.377728016390315
0.75,0.4,65,0.0108510566392519,5,4.5,"sesonality3",0.1,70.5786849904934,0.231392563060374
0.85,0.4,65,0.0127372311953381,5,4.5,"sesonality3",0.1,60.1271419675629,0.231392563060374
0.95,0.4,65,0.0139635609778524,5,4.5,"sesonality3",0.1,54.8465616736651,0.231392563060374
0.75,0.1,75,0.0109024081204438,5,4.5,"sesonality3",0.1,70.2462520110273,0.390457115263629
0.85,0.1,75,0.0131268565845708,5,4.5,"sesonality3",0.1,58.3424754755029,0.388899297765121
0.95,0.1,75,0.0151311152845734,5,4.5,"sesonality3",0.1,50.6144652229682,0.390457115263629
0.75,0.4,75,0.0113433602187744,5,4.5,"sesonality3",0.1,67.515559198076,0.246030365995425
0.85,0.4,75,0.0133619273239335,5,4.5,"sesonality3",0.1,57.3160809656545,0.246030365995425
0.95,0.4,75,0.0147422310831461,5,4.5,"sesonality3",0.1,51.9496203821766,0.246030365995425
0.75,0.1,85,0.0112525191297834,5,4.5,"sesonality3",0.1,68.0606093198001,0.401606246148457
0.85,0.1,85,0.0135004671816958,5,4.5,"sesonality3",0.1,56.7279115639884,0.399867632200753
0.95,0.1,85,0.0155738225207606,5,4.5,"sesonality3",0.1,49.1756797237703,0.401606246148457
0.75,0.4,85,0.011751826548134,5,4.5,"sesonality3",0.1,65.1688744059424,0.259427472390618
0.85,0.4,85,0.0138667098547129,5,4.5,"sesonality3",0.1,55.2296338770999,0.259427472390618
0.95,0.4,85,0.0153672917560526,5,4.5,"sesonality3",0.1,49.8365828223522,0.259427472390618
0.75,0.1,95,0.0115275260903295,5,4.5,"sesonality3",0.1,66.4369182385321,0.411926791799556
0.85,0.1,95,0.0137634417699501,5,4.5,"sesonality3",0.1,55.6440257572682,0.415278569013781
0.95,0.1,95,0.0158701605486191,5,4.5,"sesonality3",0.1,48.2574392369588,0.411926791799556
0.75,0.4,95,0.0120958956559919,5,4.5,"sesonality3",0.1,63.3151384681782,0.271786183281881
0.85,0.4,95,0.0142791221435741,5,4.5,"sesonality3",0.1,53.6344812135676,0.271786183281881
0.95,0.4,95,0.0158694401772037,5,4.5,"sesonality3",0.1,48.2596298170559,0.271786183281881
0.75,0.1,105,0.0117494891729713,5,4.5,"sesonality3",0.1,65.1818387234696,0.427622183446306
0.85,0.1,105,0.0139498663589553,5,4.5,"sesonality3",0.1,54.9004046812329,0.429020292933151
0.95,0.1,105,0.0160614727572134,5,4.5,"sesonality3",0.1,47.6826328402425,0.427622183446306
0.75,0.4,105,0.0124117678590577,5,4.5,"sesonality3",0.1,61.703805376675,0.2832356950965
0.85,0.4,105,0.0146445596194139,5,4.5,"sesonality3",0.1,52.2960968618334,0.2832356950965
0.95,0.4,105,0.0162981364585346,5,4.5,"sesonality3",0.1,46.9902378289835,0.2832356950965
0.75,0.1,115,0.0119432224543373,5,4.5,"sesonality3",0.1,64.1245117290464,NA
0.85,0.1,115,0.0140953959912901,5,4.5,"sesonality3",0.1,54.3335787677766,NA
0.95,0.1,115,0.016190972010456,5,4.5,"sesonality3",0.1,47.3012557776754,NA
0.75,0.4,115,0.0127309988943685,5,4.5,"sesonality3",0.1,60.1565764564267,NA
0.85,0.4,115,0.0150015122127919,5,4.5,"sesonality3",0.1,51.0517404840503,NA
0.95,0.4,115,0.0166961497368774,5,4.5,"sesonality3",0.1,45.8700550980443,NA
0.75,0.1,125,0.012123624718019,5,4.5,"sesonality3",0.1,63.1703245661754,NA
0.85,0.1,125,0.0142239478792722,5,4.5,"sesonality3",0.1,53.8425277465902,NA
0.95,0.1,125,0.0162911432512513,5,4.5,"sesonality3",0.1,47.0104090636452,NA
0.75,0.4,125,0.0130657635088307,5,4.5,"sesonality3",0.1,58.6152740203931,NA
0.85,0.4,125,0.0153666880628113,5,4.5,"sesonality3",0.1,49.8385406943474,NA
0.95,0.4,125,0.0170859202884712,5,4.5,"sesonality3",0.1,44.8236498488483,NA
0.75,0.1,135,0.0123052150597481,5,4.5,"sesonality3",0.1,62.2381083660186,NA
0.85,0.1,135,0.0143585594170042,5,4.5,"sesonality3",0.1,53.3377538869812,NA
0.95,0.1,135,0.0163943009158917,5,4.5,"sesonality3",0.1,46.7146060258898,NA
0.75,0.4,135,0.0134175476552028,5,4.5,"sesonality3",0.1,57.0784861761826,NA
0.85,0.4,135,0.0157457070563061,5,4.5,"sesonality3",0.1,48.6388642705659,NA
0.95,0.4,135,0.0174804843884611,5,4.5,"sesonality3",0.1,43.8119042548562,NA
0.75,0.1,145,0.0125007590046545,5,4.5,"sesonality3",0.1,61.2645446624966,NA
0.85,0.1,145,0.0145203561878466,5,4.5,"sesonality3",0.1,52.7434243656347,NA
0.95,0.1,145,0.0165308084863678,5,4.5,"sesonality3",0.1,46.3288476777968,NA
0.75,0.4,145,0.0137739379474254,5,4.5,"sesonality3",0.1,55.6016232452184,NA
0.85,0.4,145,0.0161309833391757,5,4.5,"sesonality3",0.1,47.4771619468364,NA
0.95,0.4,145,0.01788131101462,5,4.5,"sesonality3",0.1,42.8298186709908,NA
0.75,0.1,155,0.0127202432237599,5,4.5,"sesonality3",0.1,60.2074421757317,NA
0.85,0.1,155,0.0147285334030512,5,4.5,"sesonality3",0.1,51.9979340371464,NA
0.95,0.1,155,0.0167292170408523,5,4.5,"sesonality3",0.1,45.7793874325123,NA
0.75,0.4,155,0.0141120125829107,5,4.5,"sesonality3",0.1,54.2696021461317,NA
0.85,0.4,155,0.0165067576485159,5,4.5,"sesonality3",0.1,46.3963501896221,NA
0.95,0.4,155,0.018283539221927,5,4.5,"sesonality3",0.1,41.887585278746,NA
0.75,0.1,5,0.00671176160173011,5,5.4,"sesonality2",0.1,110,0.171866482088326
0.85,0.1,5,0.00783362342310302,5,5.4,"sesonality2",0.1,97.7648869483693,0.1805868710145
0.95,0.1,5,0.00907229075809343,5,5.4,"sesonality2",0.1,84.4167508269666,0.171866482088326
0.75,0.4,5,0.00663504469714638,5,5.4,"sesonality2",0.1,110,0.0830001829295434
0.85,0.4,5,0.00695062216991413,5,5.4,"sesonality2",0.1,110,0.0830001829295434
0.95,0.4,5,0.00770810558415692,5,5.4,"sesonality2",0.1,99.3568782879523,0.0830001829295434
0.75,0.1,15,0.00864300852836035,5,5.4,"sesonality2",0.1,88.6095745298372,0.247495815828381
0.85,0.1,15,0.0101758648541408,5,5.4,"sesonality2",0.1,75.2617413196205,0.248993732221783
0.95,0.1,15,0.0116681349390555,5,5.4,"sesonality2",0.1,65.6363088322118,0.247495815828381
0.75,0.4,15,0.00856920664678122,5,5.4,"sesonality2",0.1,89.3727202439955,0.137001431448641
0.85,0.4,15,0.00939995780609,5,5.4,"sesonality2",0.1,81.4741219220779,0.137001431448641
0.95,0.4,15,0.010535369311768,5,5.4,"sesonality2",0.1,72.693541696759,0.137001431448641
0.75,0.1,25,0.0103453451821088,5,5.4,"sesonality2",0.1,74.0287824982612,0.300904132321922
0.85,0.1,25,0.0122720384660646,5,5.4,"sesonality2",0.1,62.4063647187508,0.287614427416964
0.95,0.1,25,0.0140249484737638,5,5.4,"sesonality2",0.1,54.6064971139418,0.300904132321922
0.75,0.4,25,0.0102512129643949,5,5.4,"sesonality2",0.1,74.7085550769228,0.17938386441634
0.85,0.4,25,0.0115871745481122,5,5.4,"sesonality2",0.1,66.0949142671314,0.17938386441634
0.95,0.4,25,0.0131188548252588,5,5.4,"sesonality2",0.1,58.3780610851189,0.17938386441634
0.75,0.1,35,0.0116355992615301,5,5.4,"sesonality2",0.1,65.8198422910496,0.320739427879297
0.85,0.1,35,0.0139091834812509,5,5.4,"sesonality2",0.1,55.060982507572,0.320021331650414
0.95,0.1,35,0.0159145327273206,5,5.4,"sesonality2",0.1,48.1228900325183,0.320739427879297
0.75,0.4,35,0.0115088302459374,5,5.4,"sesonality2",0.1,66.5448435670609,0.197522821342399
0.85,0.4,35,0.0133007941772858,5,5.4,"sesonality2",0.1,57.5795172940604,0.197522821342399
0.95,0.4,35,0.0152227754023736,5,5.4,"sesonality2",0.1,50.3097029360591,0.197522821342399
0.75,0.1,45,0.0125443928398199,5,5.4,"sesonality2",0.1,61.0514449072976,0.349019674259835
0.85,0.1,45,0.0150919306671052,5,5.4,"sesonality2",0.1,50.745880381298,0.348283340847998
0.95,0.1,45,0.0173145635994124,5,5.4,"sesonality2",0.1,44.2317419066661,0.349019674259835
0.75,0.4,45,0.0124063598014765,5,5.4,"sesonality2",0.1,61.7307026888437,0.221514478633562
0.85,0.4,45,0.0145726030043984,5,5.4,"sesonality2",0.1,52.554324585979,0.221514478633562
0.95,0.4,45,0.016843716730791,5,5.4,"sesonality2",0.1,45.4681897467294,0.221514478633562
0.75,0.1,55,0.0132225942178896,5,5.4,"sesonality2",0.1,57.9200492532394,0.369993459583761
0.85,0.1,55,0.0159477873116196,5,5.4,"sesonality2",0.1,48.0225434031066,0.371642089396336
0.95,0.1,55,0.0183207555273257,5,5.4,"sesonality2",0.1,41.8024959294656,0.369993459583761
0.75,0.4,55,0.0131263423214955,5,5.4,"sesonality2",0.1,58.3447612136107,0.239750691757973
0.85,0.4,55,0.0155592128521446,5,5.4,"sesonality2",0.1,49.2218543208763,0.239750691757973
0.95,0.4,55,0.0181016416326339,5,5.4,"sesonality2",0.1,42.308500184595,0.239750691757973
0.75,0.1,65,0.0138156386330213,5,5.4,"sesonality2",0.1,55.4337970685821,0.392666824004721
0.85,0.1,65,0.0166130201743582,5,5.4,"sesonality2",0.1,46.0995833579882,0.389195095846567
0.95,0.1,65,0.0190523334946984,5,5.4,"sesonality2",0.1,40.1973495041368,0.392666824004721
0.75,0.4,65,0.0138294777453206,5,5.4,"sesonality2",0.1,55.3783246525632,0.259023733939406
0.85,0.4,65,0.0164126626034396,5,5.4,"sesonality2",0.1,46.6623439998861,0.259023733939406
0.95,0.4,65,0.0191304117719768,5,5.4,"sesonality2",0.1,40.0332892717775,0.259023733939406
0.75,0.1,75,0.0143944847594343,5,5.4,"sesonality2",0.1,53.2046350498107,0.403213198580104
0.85,0.1,75,0.0171722935960528,5,5.4,"sesonality2",0.1,44.5981955801059,0.404051611972265
0.95,0.1,75,0.019603234657565,5,5.4,"sesonality2",0.1,39.0677009041575,0.403213198580104
0.75,0.4,75,0.0145816745523902,5,5.4,"sesonality2",0.1,52.5216295017522,0.269816831458165
0.85,0.4,75,0.0172138447686492,5,5.4,"sesonality2",0.1,44.4905434345834,0.269816831458165
0.95,0.4,75,0.0200209061040213,5,5.4,"sesonality2",0.1,38.2526796927508,0.269816831458165
0.75,0.1,85,0.0149601275507254,5,5.4,"sesonality2",0.1,51.1929664876841,0.416729658717064
0.85,0.1,85,0.0176576546870823,5,5.4,"sesonality2",0.1,43.3723120044948,0.41792667401609
0.95,0.1,85,0.0200351302011666,5,5.4,"sesonality2",0.1,38.2255219040788,0.416729658717064
0.75,0.4,85,0.0153688698716248,5,5.4,"sesonality2",0.1,49.8314654722754,0.280366876622461
0.85,0.4,85,0.0179805867723081,5,5.4,"sesonality2",0.1,42.5933434794939,0.280366876622461
0.95,0.4,85,0.0208210348359995,5,5.4,"sesonality2",0.1,36.7826726379424,0.280366876622461
0.75,0.1,95,0.0154644749490867,5,5.4,"sesonality2",0.1,49.5233954516507,0.427181806665598
0.85,0.1,95,0.0180598632645597,5,5.4,"sesonality2",0.1,42.4063735775154,0.428805126172194
0.95,0.1,95,0.0203788023502938,5,5.4,"sesonality2",0.1,37.5808791503747,0.427181806665598
0.75,0.4,95,0.0161297895161039,5,5.4,"sesonality2",0.1,47.4806759003979,0.293994164810167
0.85,0.4,95,0.0186912796844416,5,5.4,"sesonality2",0.1,40.9738295764335,0.293994164810167
0.95,0.4,95,0.0215489804230796,5,5.4,"sesonality2",0.1,35.5401180621758,0.293994164810167
0.75,0.1,105,0.0158679734603335,5,5.4,"sesonality2",0.1,48.2640905765459,0.436953537685843
0.85,0.1,105,0.0183783172471136,5,5.4,"sesonality2",0.1,41.671568623947,0.439110786591553
0.95,0.1,105,0.0206717353668316,5,5.4,"sesonality2",0.1,37.0483316840733,0.436953537685843
0.75,0.4,105,0.016812404895232,5,5.4,"sesonality2",0.1,45.5528708193888,0.30313192947885
0.85,0.4,105,0.0193335084519701,5,5.4,"sesonality2",0.1,39.6127433496286,0.30313192947885
0.95,0.4,105,0.0222298142182097,5,5.4,"sesonality2",0.1,34.4516288277574,0.30313192947885
0.75,0.1,115,0.0161778185492853,5,5.4,"sesonality2",0.1,47.3397143145482,NA
0.85,0.1,115,0.0186493085111582,5,5.4,"sesonality2",0.1,41.0660431670988,NA
0.95,0.1,115,0.0209732045953034,5,5.4,"sesonality2",0.1,36.5157982832659,NA
0.75,0.4,115,0.0174012779806724,5,5.4,"sesonality2",0.1,44.0113254443954,NA
0.85,0.4,115,0.0199195360969706,5,5.4,"sesonality2",0.1,38.4473465962009,NA
0.95,0.4,115,0.0228971966353642,5,5.4,"sesonality2",0.1,33.4474704721242,NA
0.75,0.1,125,0.0164157058650067,5,5.4,"sesonality2",0.1,46.6536933990961,NA
0.85,0.1,125,0.0189002678336995,5,5.4,"sesonality2",0.1,40.520764842826,NA
0.95,0.1,125,0.0213093139077659,5,5.4,"sesonality2",0.1,35.9398388737734,NA
0.75,0.4,125,0.0178847872362004,5,5.4,"sesonality2",0.1,42.8214939457379,NA
0.85,0.4,125,0.0204383266688083,5,5.4,"sesonality2",0.1,37.4714290835052,NA
0.95,0.4,125,0.0235346748469068,5,5.4,"sesonality2",0.1,32.5414866930452,NA
0.75,0.1,135,0.0166016244012189,5,5.4,"sesonality2",0.1,46.1312272731297,NA
0.85,0.1,135,0.0191299636983307,5,5.4,"sesonality2",0.1,40.0342269558303,NA
0.95,0.1,135,0.0216536498211025,5,5.4,"sesonality2",0.1,35.3683242632567,NA
0.75,0.4,135,0.0182572924980444,5,5.4,"sesonality2",0.1,41.9478029635446,NA
0.85,0.4,135,0.0208556233590181,5,5.4,"sesonality2",0.1,36.7216695071646,NA
0.95,0.4,135,0.0240763165275102,5,5.4,"sesonality2",0.1,31.8094052086697,NA
0.75,0.1,145,0.016777992603286,5,5.4,"sesonality2",0.1,45.6463014655144,NA
0.85,0.1,145,0.0193495758017974,5,5.4,"sesonality2",0.1,39.5798500287858,NA
0.95,0.1,145,0.0219843284638268,5,5.4,"sesonality2",0.1,34.8363294160159,NA
0.75,0.4,145,0.0185610005724973,5,5.4,"sesonality2",0.1,41.261423669722,NA
0.85,0.4,145,0.021177615601178,5,5.4,"sesonality2",0.1,36.1633397630074,NA
0.95,0.4,145,0.0244898979282827,5,5.4,"sesonality2",0.1,31.2722131630978,NA
0.75,0.1,155,0.0170078437927109,5,5.4,"sesonality2",0.1,45.0294180549794,NA
0.85,0.1,155,0.0196036916016468,5,5.4,"sesonality2",0.1,39.0667902718603,NA
0.95,0.1,155,0.022325753143184,5,5.4,"sesonality2",0.1,34.3035822103756,NA
0.75,0.4,155,0.018876964975978,5,5.4,"sesonality2",0.1,40.5707861052006,NA
0.85,0.4,155,0.0214684867639819,5,5.4,"sesonality2",0.1,35.6733717087434,NA
0.95,0.4,155,0.0248194787403267,5,5.4,"sesonality2",0.1,30.8569457226918,NA
0.75,0.1,5,0.00607305653725839,5,5.4,"sesonality3",0.1,110,0.191759494732564
0.85,0.1,5,0.00678523923794907,5,5.4,"sesonality3",0.1,110,NA
0.95,0.1,5,0.00735698638425961,5,5.4,"sesonality3",0.1,110,0.191759494732564
0.75,0.4,5,0.00580089498725048,5,5.4,"sesonality3",0.1,110,0.106411022999725
0.85,0.4,5,0.00685763719774241,5,5.4,"sesonality3",0.1,110,0.106411022999725
0.95,0.4,5,0.00780372483174591,5,5.4,"sesonality3",0.1,98.1394558198975,0.106411022999725
0.75,0.1,15,0.00725965383575265,5,5.4,"sesonality3",0.1,110,0.23117635207289
0.85,0.1,15,0.00825259314335837,5,5.4,"sesonality3",0.1,92.8015346269818,0.241461869011354
0.95,0.1,15,0.00897721299782869,5,5.4,"sesonality3",0.1,85.3108095509154,0.23117635207289
0.75,0.4,15,0.00700391347603387,5,5.4,"sesonality3",0.1,110,0.136388439334997
0.85,0.4,15,0.00829910890983226,5,5.4,"sesonality3",0.1,92.2813902885923,0.136388439334997
0.95,0.4,15,0.00935263021650124,5,5.4,"sesonality3",0.1,81.8864095583014,0.136388439334997
0.75,0.1,25,0.00837806553516916,5,5.4,"sesonality3",0.1,91.4117113480304,0.277553140943541
0.85,0.1,25,0.00966555912181788,5,5.4,"sesonality3",0.1,79.2352825846379,0.281728069811674
0.95,0.1,25,0.0105839304689451,5,5.4,"sesonality3",0.1,72.3600094126561,0.277553140943541
0.75,0.4,25,0.00817470339179543,5,5.4,"sesonality3",0.1,93.6857610178757,0.156670937542734
0.85,0.4,25,0.00971612978375664,5,5.4,"sesonality3",0.1,78.8228775655214,0.156670937542734
0.95,0.4,25,0.010904567054416,5,5.4,"sesonality3",0.1,70.2323443502161,0.156670937542734
0.75,0.1,35,0.00928586291546108,5,5.4,"sesonality3",0.1,82.4751900096015,0.309805441117775
0.85,0.1,35,0.0108615523981915,5,5.4,"sesonality3",0.1,70.5104832420898,0.319898323302595
0.95,0.1,35,0.0120130559994247,5,5.4,"sesonality3",0.1,63.7517471318241,0.309805441117775
0.75,0.4,35,0.00918135656533329,5,5.4,"sesonality3",0.1,83.4139598986333,0.190177027101889
0.85,0.4,35,0.0109619300623531,5,5.4,"sesonality3",0.1,69.8648234388902,0.190177027101889
0.95,0.4,35,0.012313575974852,5,5.4,"sesonality3",0.1,62.1958487055153,0.190177027101889
0.75,0.1,45,0.00995222681479248,5,5.4,"sesonality3",0.1,76.9529596348668,0.335812569152614
0.85,0.1,45,0.0117844353888389,5,5.4,"sesonality3",0.1,64.9885448972049,0.334202780127382
0.95,0.1,45,0.0131898306008989,5,5.4,"sesonality3",0.1,58.0639229971286,0.335812569152614
0.75,0.4,45,0.00998587624929027,5,5.4,"sesonality3",0.1,76.6936510364022,0.216420115689203
0.85,0.4,45,0.0119810185267332,5,5.4,"sesonality3",0.1,63.9222205229815,0.216420115689203
0.95,0.4,45,0.0135121463317136,5,5.4,"sesonality3",0.1,56.6788791028907,0.216420115689203
0.75,0.1,55,0.0104277126724044,5,5.4,"sesonality3",0.1,73.4440363304695,0.350393059529384
0.85,0.1,55,0.0124641170731608,5,5.4,"sesonality3",0.1,61.4446497782733,0.353979048038303
0.95,0.1,55,0.014118764000649,5,5.4,"sesonality3",0.1,54.2436510958438,0.350393059529384
0.75,0.4,55,0.0106243233611337,5,5.4,"sesonality3",0.1,72.084902004907,0.220533901565025
